name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
Brozek Anna,1608.2529592082963,92,1.18,7.57,11.68,1452.22,1686.01
Niu Di,1605.5382091720276,26,4.2,7.45,11.58,1476.4,1609.2
Polekhina Kseniya,1597.9206874504903,29,3.35,6.39,8.34,1490.64,1597.92
ZHANG SHAOQIN,1596.3408434686733,15,7.35,5.37,10.13,1511.57,1610.21
WANG SHENGYAN,1594.4821160652757,22,4.64,7.62,10.86,1510.07,1602.12
Barashchuk Ekaterina,1592.3192533517854,16,6.45,6.19,13.5,1509.62,1603.28
Agustina Sari,1591.6517732751388,10,9.34,6.42,6.7,1512.63,1593.39
Titova Natalia,1591.1099876723665,22,3.76,7.36,7.95,1499.21,1603.14
Viglione Capucine,1590.1294924713086,44,2.03,6.82,11.39,1505.41,1591.81
IQAMAH NURUL,1588.1755977443197,27,3.27,8.25,10.96,1480.25,1608.5
NI MingWei,1586.4235220858247,29,3.07,7.13,11.93,1488.93,1589.09
Lestari Puji,1585.4695333580094,18,4.74,7.84,10.17,1482.82,1585.47
Bruckner Esther,1580.6990257066252,21,3.63,9.27,8.67,1477.95,1580.7
Colli Beatrice,1571.6531997433156,27,2.82,7.45,12.48,1505.76,1576.14
Li Chunhua,1569.4794244979983,8,7.83,7.02,3.88,1512.67,1569.48
MADE RITA KUSUMA DEWI Desak,1569.374057779989,9,9.27,9.94,7.11,1484.03,1583.43
Stenkovaya Anna,1568.581353062888,14,4.9,8.4,7.21,1516.0,1586.42
He CuiLian,1568.0842791653022,71,0.96,9.4,9.89,1497.33,1666.27
He Cuifang,1567.2851544850994,6,13.19,2.46,2.0,1516.15,1579.13
Nurul Iqomah,1563.6653855172385,11,5.79,5.48,18.91,1498.7,1564.65
ZHANG Shaoqin,1559.6744547921014,13,3.41,11.39,10.23,1515.72,1566.75
Sarisson Aurelia,1558.0761892248067,82,0.71,8.4,13.01,1478.32,1640.31
Randi  Giulia,1557.1300694794747,28,2.15,7.05,13.32,1503.74,1568.5
Fleuret Elma,1554.3108509672322,22,2.47,7.58,12.73,1501.07,1566.17
Romero Pérez Leslie Adriana,1553.2007372330168,11,5.52,6.62,12.09,1506.39,1560.67
KALUCKA Aleksandra,1552.5681576224647,6,8.77,5.77,6.0,1513.31,1552.62
QIN Yumei,1549.9710774516689,8,7.59,5.14,7.0,1506.79,1560.75
Kan Daria,1547.2739636284653,19,2.01,7.24,14.42,1504.64,1547.27
Andrier Victoire,1545.5377251798384,63,0.72,8.24,14.86,1491.57,1590.7
Krasovskaia Elena,1544.6457785504908,12,3.72,6.41,28.5,1499.64,1544.65
Ritter Franziska,1544.3457351857878,21,1.98,7.02,13.57,1501.6,1554.89
Heitz Margot,1542.4283573533546,30,1.09,8.98,10.0,1494.02,1542.43
Yurina Valentina,1542.2086888218682,22,1.92,6.8,9.45,1505.51,1560.42
Sa Sol,1538.097691584635,8,3.45,6.02,25.0,1506.49,1538.1
Wellyanti Santi,1537.072264654197,13,2.44,7.58,12.69,1483.43,1537.07
Nonaka Miho,1536.7109461918012,10,3.67,4.55,25.0,1493.1,1536.71
Rojas Andrea,1536.1519888177847,55,0.66,7.6,17.38,1449.94,1572.31
Morandi Sara,1535.0993132705914,16,2.19,9.4,8.69,1473.97,1535.1
RANDI  Giulia,1534.5602908988428,10,2.69,6.5,11.7,1511.39,1534.56
WANG Shengyan,1533.999867114701,4,11.23,2.35,3.75,1514.64,1544.91
Neliwati Evi,1533.921476283649,6,6.68,9.96,7.33,1498.53,1540.06
Sallsabillah Rajiah,1533.693577915984,7,4.81,10.44,13.57,1481.18,1533.69
ZHOU YAFEI,1533.65399731972,13,2.59,9.86,16.08,1480.75,1533.65
ZHANG Mengli,1528.6984900629893,8,4.0,6.87,9.75,1500.83,1532.0
AMANDA NARDA MUTIA,1528.183004737824,4,6.16,6.93,9.25,1512.17,1528.18
Elmer Alexandra,1526.9885789480288,41,0.66,6.19,15.63,1462.5,1527.45
QIU HaiMei,1526.4644476482688,8,3.31,3.93,21.75,1503.7,1526.46
Petrova Kseniia,1526.1185462650167,8,3.26,8.78,20.75,1504.89,1545.59
Motovilova Svetlana,1525.8827035986444,21,0.75,6.07,12.05,1476.22,1525.88
Kushaeva Kamilla,1523.7338887642563,3,7.91,1.59,22.33,1509.15,1523.73
Ita Triana Purnamasari,1522.3373886740906,4,5.19,5.78,7.5,1504.17,1522.34
MENG Shixue,1521.9783205548867,6,3.66,5.29,14.5,1510.28,1525.09
Calanca Anna,1521.6651918753128,3,7.22,4.26,15.33,1511.54,1521.67
Gautron Lison,1521.6401479051976,11,1.97,6.33,19.09,1490.53,1523.07
Evstigneeva Olga,1521.6392759991452,10,1.27,8.8,6.8,1489.36,1530.72
CHUDZIAK Patrycja,1521.4221722787634,9,2.38,6.71,12.78,1510.55,1527.75
JEONG JIMIN,1520.9347601993406,5,3.43,4.71,13.4,1506.25,1520.93
NURHIDAYAH Susan,1520.4984955026707,7,2.93,3.78,15.14,1507.19,1520.5
Kopf Sienna,1519.3425429600186,6,3.22,3.3,32.5,1501.39,1519.34
Dalla Brida Elisabetta,1518.8397651850782,23,0.82,9.39,20.3,1476.51,1519.64
Blanco Lucelia,1518.6260110188612,18,1.03,9.85,9.78,1494.45,1534.68
Aksenova Polina,1518.5740215632784,2,9.29,0.86,18.0,1508.68,1518.57
VIGLIONE Capucine,1517.318852998021,6,2.46,7.66,10.67,1507.69,1517.32
Lammer Laura,1517.0198092026994,3,5.67,5.04,24.0,1500.48,1517.02
SALLSABILLAH Rajiah,1516.0033038105264,2,14.94,1.5,1.5,1516.0,1529.88
KADEK Adi Asih,1515.5838615560779,4,3.9,13.21,19.0,1509.63,1524.99
Kelly Piper,1515.1044670368904,17,1.22,6.46,22.88,1487.64,1520.77
Garnbret Janja,1515.0999699023519,12,0.75,6.46,30.08,1483.94,1515.1
Buhrfeind Claire,1514.0098131186087,5,2.8,2.25,25.8,1501.03,1514.01
RITTER Franziska,1513.701298644396,4,2.65,5.71,8.75,1508.15,1513.7
ROMERO PÉREZ Leslie Adriana,1513.5196562800866,10,0.25,7.78,13.8,1499.62,1513.52
Ryepko Olena,1513.2991909141263,20,0.66,7.39,10.55,1474.54,1513.3
VER KHADIJAH Alivany,1513.236667886745,4,0.64,9.1,11.0,1502.55,1513.24
Morozkina Olga,1513.0222984972163,6,-0.07,7.85,10.33,1499.6,1516.35
Lebon Manon,1512.9936690175095,14,0.99,7.67,18.29,1490.7,1521.52
Klingler Petra,1512.8572493997326,15,0.86,4.93,25.8,1485.87,1512.86
ZHANG MENGLI,1512.559044217103,3,6.82,4.28,11.0,1502.1,1520.45
COLLI Beatrice,1512.0882149467097,11,0.3,8.54,13.64,1490.81,1516.24
Tita Supita,1511.8238858339519,15,0.79,6.85,10.47,1477.74,1518.45
XIE GUIZHEN,1511.8139773611767,13,1.19,8.49,12.85,1500.97,1524.9
YANG Mi,1511.6468346244817,6,-0.21,7.59,11.33,1498.74,1515.76
Yan LiRong,1511.3639049429614,2,4.24,10.07,11.5,1508.48,1511.36
Condie Kyra,1511.0047502762018,10,1.1,4.64,31.3,1492.37,1514.15
Tuzhylina Svitlana,1510.7114167485988,10,0.95,8.02,8.9,1501.52,1523.87
Lach Nina,1510.499042175337,40,0.26,5.56,15.15,1457.58,1510.5
XIE GuiZhen,1510.4713860350275,4,-0.25,9.09,17.5,1499.01,1510.47
Esmaeilzadeh Farnaz,1510.2135445153294,17,0.6,4.76,15.71,1490.03,1510.21
Darabian Mahya,1509.996401840499,7,1.43,4.92,25.71,1498.68,1510.0
IQAMAH Nurul,1509.9146377347606,2,4.65,7.45,8.0,1509.29,1509.91
Kolkotina Tetiana,1509.9111177365137,21,-0.14,7.16,21.81,1473.95,1516.61
Romero Leslie,1509.8862229117603,1,9.89,,21.0,1509.89,1509.89
Kulagina Polina,1509.790911243154,2,4.9,6.4,27.5,1500.37,1509.79
Fontelaye Romane,1509.682536187068,2,4.84,0.24,30.0,1504.67,1509.68
TIAN PeiYang,1509.1535483233304,13,1.47,11.21,12.54,1448.38,1519.15
Kuznetsova Tamara,1509.0994579370474,20,0.45,6.2,18.8,1499.98,1531.61
XIE YUFANG,1508.807264251754,10,0.88,9.63,16.4,1485.17,1525.92
Brockfeld Nuria,1508.7059603642224,8,1.09,4.9,14.62,1504.38,1512.52
FADILLAH RAHMAYUNA,1508.6523728006957,2,2.12,9.23,11.5,1504.24,1508.65
Lugovenko Yana,1508.5896316885965,7,1.14,5.03,13.43,1493.33,1508.59
Raboutou Brooke,1508.2016242605482,6,1.37,3.84,34.33,1495.82,1508.2
Sheremetyeva Olena,1507.8972556080046,6,-0.54,10.62,8.67,1487.65,1507.9
GARNBRET Janja,1507.8033831782584,2,-3.03,15.33,11.0,1493.93,1507.8
MU YUJU,1507.3777332838545,3,2.46,8.81,15.33,1502.26,1509.64
CONDIE Kyra,1506.427700511376,2,-2.6,12.77,11.0,1494.79,1506.43
Lavrykova Yelyzaveta,1506.349987858385,2,-2.27,12.2,15.0,1495.45,1506.35
Ito Futaba,1506.1080805601714,11,0.56,4.88,31.91,1481.36,1506.11
Novitskaia Ekaterina,1506.0800102748378,2,-2.76,12.5,14.5,1494.48,1506.08
Bestvater Alma,1506.0173231924887,5,1.2,4.22,36.6,1495.61,1506.02
SUNG Hanareum,1505.066610211411,13,0.39,5.62,22.62,1476.72,1505.07
JAUBERT Anouck,1505.049264545346,2,6.35,1.84,7.0,1505.05,1512.7
Mackenzie Oceania,1505.0223353767183,8,0.63,7.45,30.88,1498.57,1520.19
TAKEUCHI Ai,1504.9491859849256,9,0.55,2.35,24.56,1498.29,1506.93
Gejo Stasa,1504.4071486733487,4,1.1,2.91,31.75,1498.03,1504.41
KULAGINA Polina,1504.2406685582332,2,2.12,0.41,19.5,1502.41,1504.24
Mylnikova Anna,1503.853017677533,2,1.89,2.78,9.0,1503.78,1503.85
ELMER Alexandra,1503.6680693651897,2,3.58,0.12,8.5,1503.67,1507.16
Ver Khadijah Alivany,1503.6508913330492,7,0.52,7.28,16.43,1494.48,1508.5
XIE Guizhen,1503.2384589317378,2,-5.59,12.48,16.0,1488.82,1503.24
Cha Youjin,1503.0739201779497,1,3.07,,41.0,1503.07,1503.07
Iakovleva Natalia,1502.847387011406,4,0.66,2.74,10.75,1498.34,1502.85
KUSUMA Berthdigna Devi Surya,1502.4526746702552,1,2.45,,18.0,1502.45,1502.45
KUSUMA BERTHDIGNA DEVI SURYA,1502.451870515704,1,2.45,,23.0,1502.45,1502.45
Riddle Dana,1502.3262188371612,1,2.33,,25.0,1502.33,1502.33
KELLY Piper,1502.3069580274432,9,0.26,7.12,17.78,1481.47,1505.49
NONAKA Miho,1502.2841091287116,2,7.14,6.86,7.0,1502.28,1514.27
FAN JINGYUE,1502.1221747489667,4,-0.02,8.24,12.5,1498.37,1508.75
Gareeva Karina,1502.0436346853294,1,2.04,,33.0,1502.04,1502.04
AMANDA Narda Mutia,1501.9780941916974,3,-1.49,8.71,18.33,1493.41,1501.98
Fiorio Agnese,1501.968221920651,4,-2.38,6.25,22.25,1490.47,1501.97
ANJANI NURMA,1501.7586729273476,1,1.76,,24.0,1501.76,1501.76
Bryakina Anastassiya,1501.7356100359686,1,1.74,,26.0,1501.74,1501.74
Handayani Farina,1501.676180994119,1,1.68,,18.0,1501.68,1501.68
Burova Oksana,1501.620752482576,1,1.62,,29.0,1501.62,1501.62
Stöckler Laura,1501.5326826623616,8,0.19,6.8,22.0,1501.53,1519.83
CLOSE Callie,1501.4282516265434,4,-1.65,5.24,12.75,1493.4,1501.43
KOLKOTINA Tetiana,1500.897378067722,2,-2.0,4.1,11.5,1496.0,1500.9
Chanourdie Julia,1500.6833499750935,9,0.08,5.19,37.11,1487.92,1504.21
Sharova Svetlana,1500.5543375471505,3,0.18,6.29,20.0,1496.95,1504.02
Wilda Baco Achmad,1500.553977403377,1,0.55,,28.0,1500.55,1500.55
MOU YUJU,1500.551759994976,4,0.14,9.87,25.75,1486.22,1500.55
NI MINGWEI,1500.414668326687,1,0.41,,21.0,1500.41,1500.41
Coxsey Shauna,1500.3824431214223,4,0.1,4.94,42.25,1492.83,1500.38
Morandini Sara,1500.1901643147503,1,0.19,,25.0,1500.19,1500.19
Avezou Cecile,1499.8054128170381,1,-0.19,,26.0,1499.81,1499.81
FONTAINE Louise,1499.7984133747664,2,-0.1,1.05,28.0,1499.8,1500.64
Bair Lauren,1499.7967894390122,1,-0.2,,40.0,1499.8,1499.8
DENG LiJuan,1499.7584576366335,6,2.04,10.33,19.5,1482.47,1512.24
Wos Natalia,1499.463090619056,1,-0.54,,26.0,1499.46,1499.46
Lettner Sandra,1499.2336015983594,8,-0.1,3.25,41.25,1490.8,1500.76
Meshkova Viktoriia,1499.2289328968977,6,-0.13,3.37,39.0,1493.03,1499.96
VER KHADIJAH ALIVANY,1499.1211337014677,1,-0.88,,27.0,1499.12,1499.12
Esmailzadeh Farnaz,1499.072981014203,1,-0.93,,30.0,1499.07,1499.07
Guillen Francis,1498.9543209934832,1,-1.05,,53.0,1498.95,1498.95
Irsaliyeva Dinara,1498.8364042374185,5,-0.23,6.52,20.2,1498.84,1511.35
Golikova Anastasiia,1498.671545626634,8,-0.17,5.8,13.88,1490.49,1504.63
Shatalova Varvara,1498.189327090799,2,-4.12,3.27,14.0,1491.76,1498.19
STÖCKLER Laura,1498.1155807768084,2,-8.73,9.68,15.0,1482.54,1498.12
Grunyashina Yelena,1498.103753308188,1,-1.9,,28.0,1498.1,1498.1
Khalkevych Polina,1498.0813720770939,1,-1.92,,30.0,1498.08,1498.08
Fisher Ashley,1497.982560904687,1,-2.02,,46.0,1497.98,1497.98
Galaganova Darina,1497.739096832619,1,-2.26,,42.0,1497.74,1497.74
Horielova Kseniia,1497.6919778165652,1,-2.31,,36.0,1497.69,1497.69
ULZHABAYEVA Tamara,1497.51229254035,8,-0.31,5.66,18.88,1491.5,1508.51
Shchyharieva Alina,1497.1287096273368,1,-2.87,,37.0,1497.13,1497.13
Martínez Vidal Carla,1497.1206805850943,6,-0.48,6.22,25.5,1497.12,1506.83
SHI Xinyue,1497.1187337903928,3,-0.96,6.97,16.0,1497.12,1505.89
Grossman Natalia,1497.066485406483,3,-0.98,4.7,37.33,1493.62,1497.07
NOGUCHI Akiyo,1496.7205033915347,2,-6.14,4.04,14.0,1487.72,1496.72
YANG Feiyan,1496.7183668805424,3,-1.09,8.01,15.67,1494.84,1505.01
QALBI ARSYILAH Aninda,1496.7126801305387,1,-3.29,,25.0,1496.71,1496.71
LEBON Manon,1496.6248921261636,2,-1.69,9.44,30.5,1491.64,1496.62
Deschamps Margaux,1496.3849037827526,1,-3.62,,24.0,1496.38,1496.38
Skorodumova Tatiana,1496.2682897953198,1,-3.73,,17.0,1496.27,1496.27
RYMASZ Eva-Lina,1496.1622143768407,1,-3.84,,35.0,1496.16,1496.16
Lee Hung Ying,1496.158536363627,24,-0.16,6.62,22.88,1454.96,1506.73
Horstmann Bimini,1496.0450788645526,1,-3.95,,31.0,1496.05,1496.05
MARLENOVA Assel,1496.036749022802,1,-3.96,,19.0,1496.04,1496.04
Roy Babette,1495.789653275909,2,-2.11,3.74,42.0,1495.25,1495.79
LESTARI Puja,1495.6525352161154,7,-0.62,7.85,16.86,1488.58,1503.79
ECAILLE Ambre,1495.5551062754914,1,-4.44,,36.0,1495.56,1495.56
NAGL Johanna,1495.5112667907129,1,-4.49,,34.0,1495.51,1495.51
Watillon Lucie,1495.4709423119436,1,-4.53,,56.0,1495.47,1495.47
YANG MI,1495.3854718117368,12,-0.6,8.28,22.58,1468.37,1495.39
Deriabina Valeriia,1495.3410839341582,1,-4.66,,47.0,1495.34,1495.34
RABOUTOU Brooke,1495.3226328734972,2,-5.73,1.48,14.0,1488.55,1495.32
Trinidad Sidney,1495.3157869003412,2,-6.43,2.46,13.5,1487.15,1495.32
Jeon Jiyeon,1495.2438152090365,1,-4.76,,10.0,1495.24,1495.24
CHA Youjin,1495.162952559644,2,-2.42,4.4,21.0,1495.16,1500.69
Mattioli Erika,1495.1218443762577,1,-4.88,,21.0,1495.12,1495.12
Graftiaux Chloé,1495.1132220328445,1,-4.89,,23.0,1495.11,1495.11
Apel Anna Maria,1495.0111421613524,1,-4.99,,29.0,1495.01,1495.01
Kim Seohyun,1494.6389472682388,1,-5.36,,17.0,1494.64,1494.64
CHA YOUJIN,1494.633292443702,2,-2.68,4.67,22.0,1494.02,1494.63
Rogers Teyha,1494.589253118138,1,-5.41,,36.0,1494.59,1494.59
Sabitova Irina,1494.379387091911,1,-5.62,,49.0,1494.38,1494.38
Rogan Danielle,1494.3386123906719,1,-5.66,,34.0,1494.34,1494.34
LINTANG CAHYANI SUKMA,1494.1847388381418,1,-5.82,,30.0,1494.18,1494.18
Ma Olivia,1493.9888789162992,1,-6.01,,22.0,1493.99,1493.99
Marsanova Margarita,1493.97096464027,1,-6.03,,22.0,1493.97,1493.97
KLINGLER Petra,1493.9219638428772,1,-6.08,,17.0,1493.92,1493.92
WALSH Madi,1493.8700260760907,2,-3.06,0.04,25.5,1493.87,1496.96
Thomas Nele,1493.8044622284613,2,-3.1,2.91,28.5,1493.8,1494.84
Laborda Sagaste María,1493.7916066358998,6,-1.03,2.41,22.17,1493.79,1501.87
VOUAUX Sarah,1493.7326408552547,1,-6.27,,39.0,1493.73,1493.73
Boyko Mariya,1493.7274816586078,2,-8.99,3.85,14.0,1482.02,1493.73
STOKOWIEC Martyna,1493.5776255559842,1,-6.42,,37.0,1493.58,1493.58
TETZLAFF Sarah,1493.4632468000825,1,-6.54,,23.0,1493.46,1493.46
Hanina Diana Vadim,1493.3002103368228,1,-6.7,,19.0,1493.3,1493.3
Bogdanova Maria,1493.2928215457512,1,-6.71,,19.0,1493.29,1493.29
Bibik Olga,1493.158827528584,1,-6.84,,25.0,1493.16,1493.16
KO Jeongran,1493.121381423111,2,-3.44,2.75,44.0,1493.12,1494.61
TALLENT Addyson,1493.094107625477,1,-6.91,,25.0,1493.09,1493.09
Wicha Katarzyna,1493.0710871660856,2,-9.02,2.96,14.0,1481.95,1493.07
Ustimenko Mariya,1493.0223675159555,3,-2.33,2.97,17.33,1493.02,1496.83
BLACHNICKA Magdalena,1492.93171100417,1,-7.07,,38.0,1492.93,1492.93
DiGiorgio Grace,1492.8872750157857,1,-7.11,,35.0,1492.89,1492.89
Meister Erica,1492.8638936174725,5,-1.43,4.09,15.8,1487.74,1497.32
KORDEWICK Kailer,1492.5543466887364,1,-7.45,,18.0,1492.55,1492.55
Prokopiuk Monika,1492.5225957802359,44,-0.17,6.22,13.07,1462.77,1505.26
DARABIAN Mahya,1492.467479024127,2,-3.77,2.84,34.0,1492.47,1494.22
Kordewick Kailer,1492.4298510528774,1,-7.57,,38.0,1492.43,1492.43
Zaikina Anna,1492.402535951904,1,-7.6,,59.0,1492.4,1492.4
Watkin Philippa,1492.235696918194,1,-7.76,,20.0,1492.24,1492.24
Stöhr Anna,1492.2228874921193,1,-7.78,,41.0,1492.22,1492.22
Wienand Roxana,1492.1299921425612,1,-7.87,,30.0,1492.13,1492.13
Emeleva Luiza,1492.1253189913689,3,-2.62,6.53,33.0,1489.85,1492.13
AIBARA Manami,1492.1237512073092,1,-7.88,,22.0,1492.12,1492.12
Rudka Maja,1491.9701804050217,2,-4.01,4.99,38.5,1491.97,1492.46
THOMAS Nele,1491.9043636616013,1,-8.1,,42.0,1491.9,1491.9
Mingolla Federica,1491.878486899193,1,-8.12,,22.0,1491.88,1491.88
BROZEK Anna,1491.7964187247387,4,-2.05,1.72,27.0,1491.62,1497.91
ARSYADA NOOR,1491.764507138529,1,-8.24,,30.0,1491.76,1491.76
Fitriyani Fitriyani,1491.7592112417633,5,-1.65,7.5,20.0,1481.96,1491.76
Yang Jiwon,1491.7475632323315,1,-8.25,,37.0,1491.75,1491.75
Da Silva Tortosa Marie,1491.6302940577707,1,-8.37,,22.0,1491.63,1491.63
Imrei  Kata,1491.6236636132182,1,-8.38,,42.0,1491.62,1491.62
Jafari Mahmodabadi Fatemeh,1491.4864954084612,1,-8.51,,55.0,1491.49,1491.49
Gonzalez Emily,1491.4170742450701,1,-8.58,,37.0,1491.42,1491.42
CHOI Nawoo,1491.3777645182397,1,-8.62,,25.0,1491.38,1491.38
Puccio Alex,1491.3422852327194,1,-8.66,,75.0,1491.34,1491.34
Moss Elena,1491.2830303412545,2,-9.43,1.01,15.0,1481.13,1491.28
Guan Xiaotong,1491.2819049926266,1,-8.72,,11.0,1491.28,1491.28
OSPAN TANZILA,1491.2310375514194,1,-8.77,,31.0,1491.23,1491.23
STROCCHI Sara,1491.1805562576155,2,-4.41,7.42,35.0,1490.34,1491.18
WILLIAMS Sydney,1491.148136578947,1,-8.85,,19.0,1491.15,1491.15
CONTRERAS Alejandra,1491.1370783965854,2,-4.43,4.31,19.0,1491.14,1492.52
DUFFY Julia,1491.112209132555,1,-8.89,,19.0,1491.11,1491.11
Martin Meagan,1490.9939129747117,1,-9.01,,76.0,1490.99,1490.99
BIBRO Natalia,1490.9908112375617,1,-9.01,,41.0,1490.99,1490.99
Ring Alina,1490.8053468995029,1,-9.19,,30.0,1490.81,1490.81
PATAJO Micaela,1490.763160193507,1,-9.24,,22.0,1490.76,1490.76
Tvauri  Nitsa,1490.7530447544013,1,-9.25,,68.0,1490.75,1490.75
Son Sunga,1490.688578710001,1,-9.31,,24.0,1490.69,1490.69
BAUMGARTNER Sabrina,1490.6831309341121,1,-9.32,,44.0,1490.68,1490.68
Robles Margarita,1490.5586322583658,1,-9.44,,30.0,1490.56,1490.56
Nazarirobati Hadis,1490.5192384535203,1,-9.48,,57.0,1490.52,1490.52
Krasavina Nadazhda,1490.4712650886256,1,-9.53,,21.0,1490.47,1490.47
Bonnacorsi Adeline,1490.4308361074034,1,-9.57,,23.0,1490.43,1490.43
Williams Sydney,1490.3650529877968,1,-9.63,,41.0,1490.37,1490.37
TAN Eilin,1490.3327004174903,1,-9.67,,26.0,1490.33,1490.33
PONOMARYOVA ALINA,1490.3309336647849,1,-9.67,,32.0,1490.33,1490.33
Schmid Christina,1490.2170001046832,1,-9.78,,28.0,1490.22,1490.22
KIM HYEBIN,1490.21272260608,1,-9.79,,30.0,1490.21,1490.21
Michelard Julie,1490.1239774806804,2,-4.94,3.16,24.0,1490.12,1492.83
Casas Mur Rut,1489.9437960825717,1,-10.06,,39.0,1489.94,1489.94
Metcalf Amelia,1489.8232425685674,1,-10.18,,45.0,1489.82,1489.82
Low Su Ying Stefanie Ann,1489.7331828760568,1,-10.27,,38.0,1489.73,1489.73
Kim Solah,1489.690774378467,1,-10.31,,13.0,1489.69,1489.69
Morris Madeline,1489.6747637963194,1,-10.33,,42.0,1489.67,1489.67
Pazan Flor de Luna,1489.6046709624793,1,-10.4,,31.0,1489.6,1489.6
Whitehead Lucy,1489.599839601901,1,-10.4,,80.0,1489.6,1489.6
Gollo Asja,1489.5881689827922,1,-10.41,,40.0,1489.59,1489.59
Badrabadi Bahareh,1489.55065231704,1,-10.45,,59.0,1489.55,1489.55
Mudji  Mulyani,1489.535612000073,4,-2.62,0.99,21.0,1489.54,1495.92
Choi Youngsook,1489.5079217789485,1,-10.49,,7.0,1489.51,1489.51
Kim Younghee,1489.4389173171692,1,-10.56,,7.0,1489.44,1489.44
Meul Hannah,1489.429679163665,1,-10.57,,33.0,1489.43,1489.43
Gallucci Teresa,1489.3501052208196,1,-10.65,,26.0,1489.35,1489.35
Ermolaeva Anastasia,1489.272902138766,1,-10.73,,37.0,1489.27,1489.27
Syarifah Calidris Sabrina,1489.26222416422,1,-10.74,,34.0,1489.26,1489.26
Dube-Laroche Maggy,1489.2579461488824,2,-11.48,1.05,16.0,1477.03,1489.26
Harini Harini,1489.2336545057417,1,-10.77,,29.0,1489.23,1489.23
Vizuete Alisson,1489.2060011729286,1,-10.79,,40.0,1489.21,1489.21
Hartani Fitria,1489.2056154440168,2,-5.4,3.38,55.0,1489.21,1492.21
Monsech Gasca Rut,1489.1707387304962,1,-10.83,,72.0,1489.17,1489.17
Bellesini Sofia,1489.135903784631,4,-2.72,6.86,22.0,1487.23,1499.55
TATSUKI Momona,1489.0686333166288,1,-10.93,,33.0,1489.07,1489.07
Gadamshetty Jayati,1489.031186778927,1,-10.97,,72.0,1489.03,1489.03
Koch Julia,1489.0153685550479,6,-1.83,2.05,23.0,1489.02,1499.96
Patajo Micaela,1488.9837988013076,1,-11.02,,43.0,1488.98,1488.98
CHOW Sienna,1488.848429188846,1,-11.15,,47.0,1488.85,1488.85
DIAN KRISMAWATI EKA,1488.839735152962,2,-5.58,12.65,32.0,1488.84,1503.36
Bogolyubova Yekaterina,1488.721405305814,2,-5.64,5.2,19.5,1488.72,1498.03
JUNG Ye Jin,1488.7208502601577,1,-11.28,,45.0,1488.72,1488.72
Ulzhabayeva Tamara,1488.6761831711037,23,-0.49,5.48,17.48,1483.76,1501.23
Yohai Naama,1488.552253725451,1,-11.45,,83.0,1488.55,1488.55
