name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
LUKAN Vita,1497.9904281418012,3,-0.67,8.46,18.67,1497.99,1508.02
Ebner Andrea,1497.8897710457618,21,-0.1,7.02,20.29,1484.04,1513.39
BOLIUS Anna,1497.7999728358204,1,-2.2,,49.0,1497.8,1497.8
Bawendi Mia,1497.6470443900134,1,-2.35,,18.0,1497.65,1497.65
Rennie Molly,1497.609866835519,2,-1.2,5.94,22.5,1497.61,1503.01
Kim Lan,1497.6014488290377,1,-2.4,,27.0,1497.6,1497.6
Piccini Vana,1497.589332686448,1,-2.41,,47.0,1497.59,1497.59
Lopez Daniela,1497.52808430275,1,-2.47,,23.0,1497.53,1497.53
HAYES Tara,1497.5267186519534,1,-2.47,,33.0,1497.53,1497.53
Friedrich Luna,1497.4965878038433,2,-1.25,1.43,29.0,1497.5,1499.76
SEO Yejoo,1497.4473500195747,5,-0.51,4.49,41.8,1496.33,1504.8
McKeehan Grace,1497.4003429401134,8,-0.32,5.38,22.0,1493.32,1506.61
Musienko Mariia,1497.3999056434411,1,-2.6,,32.0,1497.4,1497.4
BURŠÍKOVÁ Martina,1497.3730884234135,3,-0.88,8.17,26.33,1497.37,1506.87
KOIKE Hana,1497.3624755091992,7,-0.38,6.33,37.29,1490.18,1507.16
SCHIFFELEERS Amber,1497.3590172700824,2,-1.32,8.93,43.0,1492.36,1497.36
Pepin-Helie Eva,1497.3266854646126,1,-2.67,,22.0,1497.33,1497.33
TAN Eilin,1497.3242766902754,1,-2.68,,33.0,1497.32,1497.32
Aguado Valentina,1497.2192698704787,23,-0.12,7.02,38.22,1460.66,1511.19
Lieuw Kayla,1497.188993904719,1,-2.81,,18.0,1497.19,1497.19
DAZIANO Irina,1497.0250169683877,1,-2.97,,51.0,1497.03,1497.03
Jouett-Bosley Charlotte,1496.9542957805802,3,-1.02,11.95,16.67,1496.95,1512.78
LYNCH Megan,1496.942615233243,3,-1.02,10.51,19.0,1496.94,1510.19
Grandcoing Romane,1496.8950709864612,3,-1.03,6.58,21.67,1496.9,1504.53
Hopfensitz Sandra,1496.8665886480874,6,-0.52,10.8,37.83,1480.98,1507.43
Malamid Evgeniia,1496.822508677298,6,-0.53,9.08,17.17,1494.75,1514.32
Kawabata AKIKO,1496.7771293317799,1,-3.22,,18.0,1496.78,1496.78
KOPF Sienna,1496.7719778966937,3,-1.08,13.17,18.0,1496.77,1512.16
KEMPF Lea,1496.7697834883916,2,-1.62,3.27,40.5,1496.77,1500.69
Eppensteiner Madeleine,1496.7287008353844,4,-0.82,4.45,21.0,1491.34,1496.73
KINOSHITA Akane,1496.6967279954883,1,-3.3,,22.0,1496.7,1496.7
KO Jeongran,1496.6532891434529,1,-3.35,,35.0,1496.65,1496.65
Kaneko Momoka,1496.617797319723,5,-0.68,4.86,23.4,1493.19,1500.03
Sugimura Saeko,1496.566320607974,6,-0.57,6.9,17.17,1490.42,1498.42
Da Silva Rosmery,1496.4718183973998,1,-3.53,,24.0,1496.47,1496.47
Kelly Piper,1496.456398906418,1,-3.54,,19.0,1496.46,1496.46
Klem Lisa,1496.4012065179259,3,-1.2,1.1,53.0,1496.4,1497.54
MELLADO QUINTEROS Ignacia,1496.3605238819341,1,-3.64,,35.0,1496.36,1496.36
Herdic Emily,1496.3590002643073,1,-3.64,,35.0,1496.36,1496.36
Rauberger Sophie,1496.3562877118807,1,-3.64,,28.0,1496.36,1496.36
Karalus Dorothea,1496.341116464799,2,-1.83,11.65,19.5,1496.34,1506.41
Cho Gayeon,1496.3390628462164,1,-3.66,,53.0,1496.34,1496.34
Meshveliani Salome,1496.3217369540798,1,-3.68,,27.0,1496.32,1496.32
Gillett Helen,1496.2578547416326,4,-0.94,1.75,37.5,1495.15,1497.03
FRANKEN Ariane,1496.2522820324436,1,-3.75,,53.0,1496.25,1496.25
Shaw Sarah,1496.2330805467097,1,-3.77,,25.0,1496.23,1496.23
Han Seuran,1496.2312206353936,1,-3.77,,33.0,1496.23,1496.23
Varshochi Negar,1496.229803619286,1,-3.77,,22.0,1496.23,1496.23
Martínez Almendros Iziar,1496.2150800919676,4,-0.95,10.8,49.25,1480.62,1496.22
Takahashi Megumi,1496.186315139821,1,-3.81,,22.0,1496.19,1496.19
NOH Heeju,1496.1128235187562,1,-3.89,,35.0,1496.11,1496.11
Capicchioni Mira,1496.1044434141475,1,-3.9,,41.0,1496.1,1496.1
Simkova Veronika,1496.0218967413368,1,-3.98,,38.0,1496.02,1496.02
Darabian Mahya,1496.0092483889714,2,-2.0,1.73,38.0,1496.01,1496.78
KULAGINA Polina,1495.9805436252457,1,-4.02,,51.0,1495.98,1495.98
Weldon Stacey,1495.9523543842345,16,-0.25,5.46,18.31,1480.14,1498.35
Osborne Sheena,1495.950744622556,1,-4.05,,23.0,1495.95,1495.95
Mascarenas Alexis,1495.9197868967644,1,-4.08,,20.0,1495.92,1495.92
Williams Nina,1495.8145251327066,3,-1.4,4.72,20.67,1495.81,1502.53
VEST Allison,1495.7521786229256,2,-2.12,0.39,29.0,1495.75,1497.6
ABRIAT Lily,1495.6783866455314,2,-2.16,16.28,16.5,1495.68,1509.35
Mendez Paula,1495.6254362289228,1,-4.37,,25.0,1495.63,1495.63
Takata  Kokoro,1495.6081211628853,2,-2.2,0.26,17.0,1495.61,1497.99
Harini Harini,1495.5877495974607,1,-4.41,,34.0,1495.59,1495.59
Saurwein Franziska,1495.5808185017438,6,-0.74,8.36,18.5,1489.21,1508.72
Harigae YUNO,1495.5647947502873,1,-4.44,,19.0,1495.56,1495.56
Zampa Giada,1495.5315108228385,2,-2.23,1.56,26.5,1495.53,1496.66
Lipenska Helena,1495.5054591851097,11,-0.41,6.25,16.64,1480.72,1501.32
SANTINI MIKULIĆ Anja,1495.474853373656,1,-4.53,,55.0,1495.47,1495.47
Jaubert Anouck,1495.4526046134517,9,-0.51,5.12,26.44,1488.49,1505.57
ZHANG YueTong,1495.3598257074568,2,-2.32,12.9,17.5,1495.36,1506.8
Piazzalunga Mailys,1495.3561617638316,4,-1.16,4.08,42.5,1495.36,1503.98
Karnis Bronwen,1495.3430720266938,5,-0.93,5.7,26.6,1490.09,1499.78
Morozkina Olga,1495.3206329938184,2,-2.34,0.85,26.0,1495.32,1497.06
WU CHUNHUA,1495.2429598967965,1,-4.76,,43.0,1495.24,1495.24
HERDIC Emily,1495.1869943491645,1,-4.81,,37.0,1495.19,1495.19
Berezowski Amanda,1495.1697843019997,1,-4.83,,28.0,1495.17,1495.17
Youngwerth Tyler,1495.157330795748,4,-1.21,5.41,22.0,1495.16,1505.3
Matuella Francesca,1495.1246430180113,2,-2.44,8.52,48.0,1491.54,1495.12
marak Chea,1495.061837077272,1,-4.94,,27.0,1495.06,1495.06
Putz Miriam,1495.049351725314,1,-4.95,,37.0,1495.05,1495.05
Bolius Anna,1494.967270006695,1,-5.03,,65.0,1494.97,1494.97
Neame Joanna,1494.952719929471,5,-1.01,8.82,24.0,1486.36,1500.61
CHEN Xuanzhen,1494.9018989220865,1,-5.1,,37.0,1494.9,1494.9
SCOTT Emily,1494.8974694997792,1,-5.1,,37.0,1494.9,1494.9
Skusek Lana,1494.8851663706469,1,-5.11,,40.0,1494.89,1494.89
Mabboni Alessia,1494.8504687755653,1,-5.15,,59.0,1494.85,1494.85
Frank Pleun,1494.8465182016043,2,-2.58,0.35,47.0,1494.85,1497.67
MEUL Hannah,1494.7073637161482,4,-1.32,7.19,17.0,1494.71,1504.26
KRUDER Julija,1494.7012584469014,1,-5.3,,57.0,1494.7,1494.7
Fichtner Andrea,1494.5877606895767,1,-5.41,,35.0,1494.59,1494.59
Meijering Amanda,1494.5345375754407,1,-5.47,,30.0,1494.53,1494.53
Salazar Puga Regina,1494.4690041358851,1,-5.53,,77.0,1494.47,1494.47
Ghaffari Sarina,1494.46664589276,1,-5.53,,77.0,1494.47,1494.47
Toda Homare,1494.231660172599,2,-2.88,9.1,21.0,1490.68,1494.23
Wulff Thea,1494.169323272453,1,-5.83,,55.0,1494.17,1494.17
Rezaei Zahra,1494.149731264807,1,-5.85,,30.0,1494.15,1494.15
Stepanova Nataliia,1494.1462337727571,1,-5.85,,37.0,1494.15,1494.15
Clark Adriene,1494.1446943603216,4,-1.46,7.98,26.0,1494.14,1510.55
Sarkany Muriel,1494.1353936459902,1,-5.86,,25.0,1494.14,1494.14
Hofer Leonie,1494.082789620708,1,-5.92,,67.0,1494.08,1494.08
Franken Ariane,1494.0797954309876,1,-5.92,,67.0,1494.08,1494.08
Jafari Mahmodabadi Fatemeh,1494.0504356893991,2,-2.97,4.06,30.5,1494.05,1499.9
TORRES ILLAMOLA Aida,1494.0188404121245,1,-5.98,,39.0,1494.02,1494.02
Casas Mur Rut,1493.9883085368429,2,-3.01,6.73,30.0,1492.24,1493.99
Rodriguez Francis,1493.9385751044308,1,-6.06,,26.0,1493.94,1493.94
Brinkmann Joanne,1493.911584190822,1,-6.09,,29.0,1493.91,1493.91
KOBETS Anastasia,1493.909923935746,3,-2.03,11.79,53.33,1483.33,1493.91
Shahravi Farzaneh,1493.8748369771322,1,-6.13,,31.0,1493.87,1493.87
Couture Jil,1493.8695280001602,1,-6.13,,79.0,1493.87,1493.87
Langbehn Soho,1493.7027017263536,2,-3.15,13.41,21.0,1493.7,1506.34
Ladurner Alexandra,1493.7000364147193,7,-0.9,7.74,18.14,1479.04,1500.24
HAAVE Sunniva Eik,1493.6850926810878,1,-6.31,,43.0,1493.69,1493.69
YAO Ting-Chen,1493.6801498656946,1,-6.32,,39.0,1493.68,1493.68
SCHRITTWIESER Lena,1493.65822681604,2,-3.17,9.69,57.0,1493.66,1503.68
Terenteva Galina,1493.5437841048438,1,-6.46,,29.0,1493.54,1493.54
Neahring Lila,1493.5346992497673,1,-6.47,,22.0,1493.53,1493.53
Belomestnova Maria,1493.4778037876602,1,-6.52,,32.0,1493.48,1493.48
Novotna Eliska,1493.4588094727378,1,-6.54,,40.0,1493.46,1493.46
Mizuguchi Tsukasa,1493.4249789435905,1,-6.58,,33.0,1493.42,1493.42
Barry Kumari,1493.4210701237594,1,-6.58,,23.0,1493.42,1493.42
Pichler Stefanie,1493.3811809020588,3,-2.21,5.53,21.0,1493.38,1501.97
Jurcenko Arina,1493.360537083103,1,-6.64,,55.0,1493.36,1493.36
GALEOVA Ema,1493.333508793399,2,-3.33,4.16,46.0,1493.33,1493.72
Langenkamp Noemi,1493.3239203528165,1,-6.68,,32.0,1493.32,1493.32
Apel Anna Maria,1493.3104036745185,5,-1.34,7.78,38.2,1484.97,1493.87
Whittaker Katy,1493.2193021384742,9,-0.75,7.18,18.11,1489.36,1510.07
Dorey Alyrene,1493.1949737411358,1,-6.81,,28.0,1493.19,1493.19
LEE Eugenie,1493.1465495949737,1,-6.85,,42.0,1493.15,1493.15
Yao Ting-Chen,1493.0513769183403,1,-6.95,,47.0,1493.05,1493.05
Holmberg Malin,1493.0365159813064,1,-6.96,,20.0,1493.04,1493.04
Cirik Gamez,1492.9120853450831,1,-7.09,,25.0,1492.91,1492.91
COXSEY Shauna,1492.9053101825666,1,-7.09,,36.0,1492.91,1492.91
CHAPMAN Indiana,1492.8350549826364,1,-7.16,,41.0,1492.84,1492.84
Hermann Hannah,1492.7904393414988,1,-7.21,,37.0,1492.79,1492.79
Choong Katherine,1492.7289610952332,2,-3.64,0.76,18.0,1492.73,1496.9
BROCKMAN Katya Lynn,1492.6135796776,1,-7.39,,46.0,1492.61,1492.61
Cox Chauncenia,1492.5395391320283,5,-1.49,4.24,19.8,1492.54,1500.53
Davila Emilia,1492.5246031210945,1,-7.48,,83.0,1492.52,1492.52
Dreamer Maya,1492.5078617295517,9,-0.83,6.63,46.33,1473.51,1494.17
CHEN XUANZHEN,1492.4778124199775,2,-3.76,1.67,39.0,1492.48,1497.42
PHILLIPS Emily,1492.4508520164768,2,-3.77,2.89,31.5,1492.45,1498.27
LI Suet-Man,1492.415727578052,1,-7.58,,25.0,1492.42,1492.42
MADERE Maya,1492.4123743948262,3,-2.53,2.94,31.0,1492.41,1497.09
Ghisolfi Claudia,1492.384040152334,1,-7.62,,62.0,1492.38,1492.38
Grunyashina Yelena,1492.3040266632056,1,-7.7,,25.0,1492.3,1492.3
Disyabut Narada,1492.2677858530888,1,-7.73,,33.0,1492.27,1492.27
Vince Elizabeth,1492.2385203572858,2,-3.88,6.22,23.5,1492.24,1500.51
Kopusava Kseniya,1492.1965585408163,1,-7.8,,40.0,1492.2,1492.2
Deslandes Lea,1492.1901930014233,1,-7.81,,29.0,1492.19,1492.19
Bertram Denise,1492.1663333497315,2,-3.92,2.11,26.5,1492.17,1494.59
HONG Yubin,1492.1591607593743,1,-7.84,,41.0,1492.16,1492.16
CHEN CHEN Melissa Esther,1492.152349010259,1,-7.85,,41.0,1492.15,1492.15
Cuypers Celine,1492.1420133168845,3,-2.62,5.0,30.0,1492.14,1502.99
Sumura Hiroyo,1492.093897937922,1,-7.91,,30.0,1492.09,1492.09
Thompson Eva,1492.0500553135591,2,-3.97,9.29,19.5,1489.45,1492.05
Pucheux Margaux,1492.0412225206378,6,-1.33,8.81,19.67,1488.83,1507.79
JUNG YEJIN,1492.0338595522892,1,-7.97,,43.0,1492.03,1492.03
DÖRFFEL Lucia,1491.9843976878965,2,-4.01,11.05,32.0,1488.18,1491.98
Alikhani Maryam,1491.9747312435115,1,-8.03,,32.0,1491.97,1491.97
Dularidze Anna,1491.9647444443353,1,-8.04,,32.0,1491.96,1491.96
LI JINGYU,1491.9612082190133,1,-8.04,,49.0,1491.96,1491.96
CABEZAS Matilde,1491.9492245424206,1,-8.05,,44.0,1491.95,1491.95
Harmand Ludivine,1491.9262135724623,14,-0.58,6.95,15.0,1467.69,1506.38
Širůčková Tereza,1491.904207316212,1,-8.1,,35.0,1491.9,1491.9
Kojima  Karin,1491.880857271025,1,-8.12,,27.0,1491.88,1491.88
Dal Zotto Caterina,1491.759622572112,1,-8.24,,63.0,1491.76,1491.76
Neo Su En,1491.7526824389074,1,-8.25,,24.0,1491.75,1491.75
Gilmour Sarah,1491.715434653505,1,-8.28,,40.0,1491.72,1491.72
AGUADO Valentina,1491.6684194267757,1,-8.33,,43.0,1491.67,1491.67
Fuchs Romy,1491.6216870868714,5,-1.68,4.15,27.8,1488.34,1493.58
Singh Smriti,1491.5731159860923,1,-8.43,,32.0,1491.57,1491.57
Zitkova Barbora,1491.5638689761506,1,-8.44,,59.0,1491.56,1491.56
Jimreivat Julianna,1491.4373232745252,1,-8.56,,24.0,1491.44,1491.44
Liting Xu,1491.434474551328,1,-8.57,,44.0,1491.43,1491.43
Chlebova Andrea,1491.3771356449615,1,-8.62,,29.0,1491.38,1491.38
Perez Sienna,1491.3497674022722,1,-8.65,,45.0,1491.35,1491.35
Berry Natalie,1491.319192605366,2,-4.34,9.14,23.0,1491.32,1502.12
Koroleva Natalia,1491.2495759473604,1,-8.75,,30.0,1491.25,1491.25
Kurdiani Mariam,1491.2434548131926,1,-8.76,,27.0,1491.24,1491.24
Agaponova Anna,1491.238064897743,1,-8.76,,30.0,1491.24,1491.24
Andreeva Alena,1491.2265387119292,1,-8.77,,30.0,1491.23,1491.23
Myrolyubova Anastasiya,1491.2149973700414,1,-8.79,,30.0,1491.21,1491.21
Saurel Lucile,1491.1645456960014,1,-8.84,,36.0,1491.16,1491.16
Sanders Nekaia,1491.1253750149301,2,-4.44,4.17,40.0,1491.13,1498.51
Bryakina Nadezhda,1491.0678057326643,1,-8.93,,41.0,1491.07,1491.07
Pidde Annika,1491.0455667365115,2,-4.48,2.26,32.0,1491.05,1493.93
Kanazawa Chisato,1491.0174741351846,1,-8.98,,22.0,1491.02,1491.02
GRÜNEWALD Florence,1491.0101162345734,1,-8.99,,65.0,1491.01,1491.01
Lamarche Iyma,1491.0010101340729,1,-9.0,,36.0,1491.0,1491.0
MAY Valissya,1491.0001398049822,1,-9.0,,65.0,1491.0,1491.0
WEI YALI,1490.9957742670235,2,-4.5,0.36,40.5,1491.0,1495.25
BERGMANN Katharina,1490.995147441095,1,-9.0,,65.0,1491.0,1491.0
ZRINSKI Karla,1490.9901523091046,1,-9.01,,65.0,1490.99,1490.99
Pietras Kasia,1490.9543193071772,4,-2.26,5.17,19.0,1490.95,1502.47
Damasco Jordyn,1490.9277831998234,1,-9.07,,65.0,1490.93,1490.93
Pupko Emilie,1490.8916537461832,2,-4.55,6.43,48.0,1490.89,1499.99
Nas Eline,1490.886609196735,1,-9.11,,16.0,1490.89,1490.89
Titkina Daria,1490.8835561827016,1,-9.12,,42.0,1490.88,1490.88
Edens Ashley,1490.8778343206222,1,-9.12,,23.0,1490.88,1490.88
Tan Eilin,1490.8580724705098,1,-9.14,,51.0,1490.86,1490.86
Rakestraw Ysa,1490.7849895588645,1,-9.22,,41.0,1490.78,1490.78
Lenardic Jera,1490.779223657622,1,-9.22,,22.0,1490.78,1490.78
Woods Amanda,1490.7347232954226,1,-9.27,,30.0,1490.73,1490.73
Hanggi Correia Mariana,1490.7237091184631,1,-9.28,,51.0,1490.72,1490.72
Tamang Panchamaya,1490.7050423882986,2,-4.65,2.87,28.5,1490.71,1493.32
Prakash Nehaa,1490.697764735566,1,-9.3,,33.0,1490.7,1490.7
Watanabe Saari,1490.6436306550336,5,-1.87,5.56,20.6,1490.64,1500.3
Varga Szilvia,1490.5455145993742,1,-9.45,,23.0,1490.55,1490.55
Frugtniet Rhoslyn,1490.5147237951844,1,-9.49,,42.0,1490.51,1490.51
SHI HUI Tan,1490.476912280768,1,-9.52,,45.0,1490.48,1490.48
Hammer Maggie,1490.4726649998686,1,-9.53,,25.0,1490.47,1490.47
JANOSOVA Marketa,1490.4626338291732,1,-9.54,,49.0,1490.46,1490.46
Gadamshetty Jayati,1490.456383379539,1,-9.54,,34.0,1490.46,1490.46
Malysheva Daria,1490.4558930661406,2,-4.77,6.1,32.0,1490.46,1499.54
CELITANE Arta,1490.4553154682583,1,-9.54,,49.0,1490.46,1490.46
KONECNA Viktorie,1490.4479914945273,1,-9.55,,49.0,1490.45,1490.45
Chong Beatrix,1490.4195806897478,1,-9.58,,42.0,1490.42,1490.42
Buys Naomi,1490.3830133058045,1,-9.62,,33.0,1490.38,1490.38
Kushch Olga,1490.3772517273692,2,-4.81,0.46,32.5,1490.38,1494.86
Harrington Emily,1490.3397998469193,1,-9.66,,28.0,1490.34,1490.34
WOOD Jennifer,1490.3107648069995,4,-2.42,10.25,23.0,1490.31,1503.32
gesang wangmu,1490.2999283383647,1,-9.7,,21.0,1490.3,1490.3
Sakakibara Yuko,1490.270753805206,1,-9.73,,27.0,1490.27,1490.27
Tonegi Mai,1490.255822762987,1,-9.74,,27.0,1490.26,1490.26
Miller Audrey,1490.233425090457,1,-9.77,,25.0,1490.23,1490.23
BRIGGS Evangelina,1490.2148197071606,2,-4.89,1.77,37.0,1490.21,1496.36
Cermakova Anna,1490.1525954661038,1,-9.85,,30.0,1490.15,1490.15
TOTKOVA Aleksandra,1490.1495759964098,1,-9.85,,47.0,1490.15,1490.15
Malenica Eni,1490.1400413476686,1,-9.86,,79.0,1490.14,1490.14
De Magalhaes de Castro Bianca,1490.1283071753764,1,-9.87,,91.0,1490.13,1490.13
Colli Beatrice,1490.1046108689218,1,-9.9,,65.0,1490.1,1490.1
ZAKHAROVA Kseniia,1490.09884407991,1,-9.9,,65.0,1490.1,1490.1
Koreivaite Milda,1490.0937231609225,1,-9.91,,36.0,1490.09,1490.09
Patarcic Inga,1490.0883575453643,1,-9.91,,36.0,1490.09,1490.09
Harnisch Martina,1490.0819534162883,1,-9.92,,45.0,1490.08,1490.08
Wiklund Kajsa,1490.0707207373978,1,-9.93,,22.0,1490.07,1490.07
Cho Haimi,1490.0630856120977,1,-9.94,,21.0,1490.06,1490.06
Bagley Candice,1490.0551223167593,1,-9.94,,28.0,1490.06,1490.06
Klaunzer Maya,1489.9968878315972,1,-10.0,,79.0,1490.0,1490.0
McGinnis Kate,1489.964602158583,2,-5.02,6.56,24.5,1489.96,1499.62
LETTNER Sandra,1489.960951155707,2,-5.02,9.17,46.0,1489.96,1501.46
Sawitsky Heather,1489.935673110331,1,-10.06,,25.0,1489.94,1489.94
Gundova Linda,1489.8973409054156,1,-10.1,,24.0,1489.9,1489.9
Széll Boróka,1489.8743193743094,1,-10.13,,23.0,1489.87,1489.87
Bresnan Claire,1489.8158897011886,5,-2.04,4.18,26.4,1489.82,1494.74
Maldonado Claudia,1489.7829207057505,1,-10.22,,34.0,1489.78,1489.78
Karadağ Evren,1489.7241243061137,2,-5.14,1.33,24.5,1489.72,1493.92
Rosen Kajsa,1489.6599925762125,3,-3.45,4.04,28.67,1489.43,1492.23
Bacher Katharina,1489.6542848065578,1,-10.35,,23.0,1489.65,1489.65
Lockhart Leanna,1489.5998510558543,1,-10.4,,24.0,1489.6,1489.6
Seymour Rachel,1489.529256318152,1,-10.47,,34.0,1489.53,1489.53
Aleman Sobrino Helena,1489.4988337106872,1,-10.5,,28.0,1489.5,1489.5
Van liere Mirthe,1489.4937360255553,4,-2.63,3.6,27.0,1489.49,1500.84
LOCHNER Leonie,1489.4786566693977,1,-10.52,,42.0,1489.48,1489.48
CHEN Shin Yee,1489.4113643976168,1,-10.59,,44.0,1489.41,1489.41
CHU Ka Kei,1489.402166779237,1,-10.6,,44.0,1489.4,1489.4
SOU Pak Chi,1489.3929611764709,1,-10.61,,44.0,1489.39,1489.39
BAKER Kylie,1489.3837475824007,1,-10.62,,44.0,1489.38,1489.38
Mendoza Castillo Mariana,1489.3824219119767,1,-10.62,,38.0,1489.38,1489.38
Guaré Ayleen,1489.3818868999513,1,-10.62,,40.0,1489.38,1489.38
JANECKA Bianka,1489.3739952370158,1,-10.63,,52.0,1489.37,1489.37
Bitters Zoe,1489.3673051830656,1,-10.63,,53.0,1489.37,1489.37
Takashiba Emi,1489.2922825220996,1,-10.71,,47.0,1489.29,1489.29
Venet Gallegos Noelia,1489.2812563650577,1,-10.72,,25.0,1489.28,1489.28
Fickuliakova Katarina,1489.2668593429066,3,-3.58,2.41,27.33,1489.27,1493.92
ARUN Prateeksha,1489.2395294034209,1,-10.76,,71.0,1489.24,1489.24
Brunel-Guitton Catherine,1489.2367795091868,1,-10.76,,27.0,1489.24,1489.24
jonsson Sandra,1489.2355601473896,1,-10.76,,44.0,1489.24,1489.24
Hiroshige Yuki,1489.2235747602679,1,-10.78,,29.0,1489.22,1489.22
Benach Zubero Maria,1489.131315852151,2,-5.43,0.38,26.0,1489.13,1494.83
Petersen Charlotte,1489.1213929037672,1,-10.88,,44.0,1489.12,1489.12
Schade Sonja,1489.098577345837,2,-5.45,10.73,15.0,1489.1,1502.13
Chen Chen Melissa Esther,1489.0751228061422,1,-10.92,,95.0,1489.08,1489.08
Agafonova Maria,1489.0503273057977,4,-2.74,4.1,19.5,1489.05,1496.58
Kelly Anna,1489.0446108391782,1,-10.96,,26.0,1489.04,1489.04
Farkas Panka,1489.0335108293623,1,-10.97,,48.0,1489.03,1489.03
Hessels Nicola,1489.0294454317584,1,-10.97,,29.0,1489.03,1489.03
Bragdon Marah,1489.0260004199552,1,-10.97,,33.0,1489.03,1489.03
GIMENEZ Victoria,1489.0254134258041,1,-10.97,,48.0,1489.03,1489.03
Medina Patricia,1489.007932806504,1,-10.99,,48.0,1489.01,1489.01
Li Chunhua,1489.0044671284347,2,-5.5,0.29,32.0,1489.0,1494.3
Thomas Saskia,1489.0034546244249,1,-11.0,,48.0,1489.0,1489.0
Veretennikova Elena,1488.993159357424,1,-11.01,,41.0,1488.99,1488.99
Demko Alena,1488.9838345588846,1,-11.02,,37.0,1488.98,1488.98
OJEDA SANCHEZ Daila,1488.97976714643,1,-11.02,,29.0,1488.98,1488.98
Kim Seohyun,1488.9784701575563,1,-11.02,,24.0,1488.98,1488.98
Tvedt Pernille,1488.94888329821,1,-11.05,,49.0,1488.95,1488.95
Dmitryeva          Elena,1488.9177265664616,1,-11.08,,34.0,1488.92,1488.92
Godowski Melissa,1488.8727075603706,1,-11.13,,32.0,1488.87,1488.87
Lacasse Mélissa,1488.858071685466,1,-11.14,,32.0,1488.86,1488.86
Ford-Zieleniewski Erin,1488.8127925873118,2,-5.59,9.32,19.5,1488.81,1500.99
Gatland Erica,1488.8048254489422,1,-11.2,,46.0,1488.8,1488.8
YUN Dasom,1488.8025718262015,1,-11.2,,69.0,1488.8,1488.8
Romero Leslie,1488.7773079378755,1,-11.22,,46.0,1488.78,1488.78
Kennedy Regan,1488.7762677607766,1,-11.22,,26.0,1488.78,1488.78
Tvauri  Nitsa,1488.7726534838694,1,-11.23,,46.0,1488.77,1488.77
Whitehead Lucy,1488.7679971008365,1,-11.23,,46.0,1488.77,1488.77
XIANG HONGCHUN,1488.700261574081,4,-2.82,3.0,51.5,1488.7,1493.38
HSIEH Yun-Shan,1488.6600647489126,1,-11.34,,55.0,1488.66,1488.66
Kubrakova  Natalia,1488.6408688187626,1,-11.36,,29.0,1488.64,1488.64
Grünewald Florence,1488.6401245905238,4,-2.84,8.24,25.5,1488.64,1500.92
Engqvist Sara,1488.588206057269,1,-11.41,,45.0,1488.59,1488.59
Sosnovskykh Mariya,1488.584422387267,3,-3.81,9.54,16.33,1488.58,1503.4
Fell Frederike,1488.574924990828,4,-2.86,5.96,31.0,1488.57,1495.02
GOH SIHUI Natalie,1488.5570159624322,1,-11.44,,53.0,1488.56,1488.56
Huhtikorpi Roosa,1488.5407615846923,1,-11.46,,71.0,1488.54,1488.54
Sörbom Johanna,1488.5346980656368,1,-11.47,,71.0,1488.53,1488.53
Öhrström Nikoline,1488.516776559009,1,-11.48,,71.0,1488.52,1488.52
Bell Claire,1488.5067367510387,2,-5.75,3.03,27.0,1488.51,1492.11
Späte Jara,1488.5053891974192,11,-1.04,6.53,23.09,1486.17,1503.86
Lemvik Edel,1488.4930565163734,1,-11.51,,71.0,1488.49,1488.49
Clarkin Taylor,1488.457514002336,1,-11.54,,34.0,1488.46,1488.46
Lipschultz Amy,1488.4427541230878,1,-11.56,,34.0,1488.44,1488.44
Wong Selena,1488.416520085263,1,-11.58,,34.0,1488.42,1488.42
Pellerin Emilie,1488.3635315549066,2,-5.82,10.34,25.0,1488.36,1501.5
Mora Liana Nicole,1488.3524049366172,1,-11.65,,67.0,1488.35,1488.35
KIM Chaeyeong,1488.268700362915,2,-5.87,1.31,68.0,1488.27,1495.06
Lappalainen Tuuli,1488.2657101617242,1,-11.73,,81.0,1488.27,1488.27
TIAN PeiYang,1488.2590855692656,1,-11.74,,37.0,1488.26,1488.26
Kitawaki Junko,1488.2382044110302,1,-11.76,,25.0,1488.24,1488.24
Adamovska Eliska,1488.2348548188816,9,-1.31,5.64,38.78,1488.23,1513.62
Charak Shivani,1488.2302849979535,1,-11.77,,36.0,1488.23,1488.23
Petalidou Myrto,1488.2216185992193,1,-11.78,,40.0,1488.22,1488.22
Chaudhary Swastika,1488.2167397938067,1,-11.78,,36.0,1488.22,1488.22
Wong Tseng-shun,1488.215457158193,1,-11.78,,40.0,1488.22,1488.22
Sararak Cindy,1488.1665166971115,1,-11.83,,44.0,1488.17,1488.17
Fernandez Esponda Karla,1488.1393193459871,1,-11.86,,42.0,1488.14,1488.14
Gold Yula,1488.1333361593336,2,-5.93,6.77,58.5,1488.13,1489.28
Mason Quinn,1488.1287735061871,6,-1.98,5.42,43.67,1488.13,1506.14
FERNÁNDEZ GUTIERREZ Arantza,1488.1143724595458,1,-11.89,,49.0,1488.11,1488.11
IŞIK BEGÜM,1488.1077571104927,1,-11.89,,46.0,1488.11,1488.11
FARHAT DE ARAUJO FRAGA TIMO Laura,1488.0701489018327,1,-11.93,,73.0,1488.07,1488.07
Avellaneda Marcela,1488.0687108746338,1,-11.93,,29.0,1488.07,1488.07
