name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
ANRAKU Sorato,JPN,1,49+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,49+
GINÉS LÓPEZ Alberto,ESP,1,49+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,49+
SCHENK Filip,ITA,3,49+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,49+
SUZUKI Neo,JPN,4,47+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,47+
YOSHIDA Satone,JPN,4,47+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,47+
PAN Yufei,CHN,6,47+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,47+
POTOCAR Luka,SLO,7,46,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,46
FLOHÉ Yannick,GER,8,45,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,45
UTELLI Jonas,SUI,9,42+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,42+
VAN DUYSEN Hannes,BEL,10,41+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,41+
HOMMA Taisei,JPN,11,41+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,41+
PLACCI Giovanni,ITA,12,41+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,41+
GRUPPER Jesse,USA,13,41+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,41+
OMATA Shion,JPN,14,41+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,41+
ROBERTS Toby,GBR,15,41,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,41
LEE Dohyun,KOR,16,41,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,41
LEHMANN Sascha,SUI,17,41,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,41
BERTONE Max,FRA,18,40+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,40+
TOMATIS Giorgio,ITA,19,40+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,40+
AVEZOU Sam,FRA,20,40,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,40
SHIMIZU Hiroto,JPN,21,40,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,40
NAGEL Yannick,GER,22,36+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,36+
SHIN Joonha,KOR,23,29+,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,29+
GRÜNENFELDER Nino,SUI,24,28,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Lead,Men,Semi-final,2025-04-25,/api/v1/category_rounds/9957/results,/api/v1/events/1406/result/1,28
