name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
GARNBRET Janja,SLO,1,44+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,44+
MCNEICE Erin,GBR,2,42+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,42+
ROGORA Laura,ITA,2,42+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,42+
SANDERS Annie,USA,2,42+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,42+
REKAR Rosa,SLO,5,42+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,42+
Rakovec Lucka,SLO,6,37+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,37+
DOUMONT Heloïse,BEL,7,37+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,37+
SEO Chaehyun,KOR,8,36+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,36+
SMETANOVA Michaela,CZE,9,36+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,36+
KIM Chaeyeong,KOR,10,36+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,36+
TANII Natsuki,JPN,11,36,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,36
HILY Manon,FRA,12,35,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,35
PÖTZI Mattea,AUT,13,34+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,34+
NAKAGAWA Ryu,JPN,14,34+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,34+
CLARK Adriene Akiko,USA,15,34,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,34
POUGET Camille,FRA,16,31+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,31+
FISER Julia,AUT,17,31,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,31
LUO Zhilu,CHN,18,30+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,30+
ODA Natsumi,JPN,19,30+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,30+
VAN DER MEER Lynn,NED,20,27,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,27
PEETERMANS Zoe,GBR,21,25+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,25+
PLASSOUX DJIGA Ina,FRA,22,25+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,25+
KRAMPL Mia,SLO,23,25,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,25
TOTKOVA Aleksandra,BUL,24,24+,IFSC World Cup Innsbruck 2025,1412,2025,"Innsbruck, AUT",Lead,Women,Semi-final,2025-06-25,/api/v1/category_rounds/10096/results,/api/v1/events/1412/result/5,24+
