name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
ROGORA Laura,ITA,1.0,2.24,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,TOP,TOP
SEO Chaehyun,KOR,1.0,2.24,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,TOP,TOP
MCNEICE Erin,GBR,3.0,3.46,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,TOP,47+
RABOUTOU Brooke,USA,4.0,3.71,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,42+,TOP
SANDERS Annie,USA,5.0,5.12,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,39,TOP
DOUMONT Heloïse,BEL,6.0,7.04,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,42+,44
REKAR Rosa,SLO,7.0,8.0,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,42,45+
KIM Jain,KOR,8.0,10.1,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,37+,47+
KRAMPL Mia,SLO,8.0,10.1,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,37+,47+
HILY Manon,FRA,10.0,10.49,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,42+,40+
TARKUS Lucija,SLO,11.0,11.4,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,38,43
NONAKA Miho,JPN,12.0,13.0,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,38,42+
VAN DER MEER Lynn,NED,12.0,13.0,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,38,42+
PILZ Jessica,AUT,14.0,13.42,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,41+,40+
APEL Anna Maria,GER,15.0,13.77,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,42+,37
FISER Julia,AUT,16.0,14.87,IFSC World Cup Comunidad de Madrid 2025,1454,2025,"Madrid, ESP",Lead,Women,Qualification,2025-07-18,/api/v1/category_rounds/9741/results,/api/v1/events/1454/result/5,37+,42+
