name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
PÖTZI Mattea,AUT,13,13.49,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30+,28+
VAN DER MEER Lynn,NED,16,13.61,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,31+
SMETANOVA Michaela,CZE,17,15.51,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30+,28
KIM Chaeyeong,KOR,18,16.12,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30+,27+
SCOLARIS Ilaria,ITA,19,16.72,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30+,26+
KUZUU Mashiro,JPN,20,18.99,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,28
LUO Zhilu,CHN,21,19.08,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,29+,28+
WIENAND Roxana,GER,21,19.08,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,29+,28+
KOBETS Anastasiia,UKR,23,24.78,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,22+
LUKAN Vita,SLO,23,24.78,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,22+
OBLASSER Flora,AUT,23,24.78,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,22+
ODA Natsumi,JPN,23,24.78,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,22+
SIRUCKOVA Tereza,CZE,23,24.78,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,30,22+
LINTANG CAHYANI Sukma,INA,28,28.62,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,29+,22+
WEI Yali,CHN,29,29.37,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,21+,25+
MEUL Hannah,GER,30,30.22,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,28,22+
HAMMELMÜLLER Eva Maria,AUT,31,31.0,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,25+,22+
OH Gayeong,KOR,31,31.0,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,25+,22+
KIM Juha,KOR,33,31.75,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,25,22+
FISER Julia,AUT,34,32.24,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,24,22+
KÖHLER  Anja,BRA,35,32.73,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,23+,22+
DEMMEL Martina,GER,36,34.37,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,21+,22+
KHALISHAH Nur,INA,36,34.37,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,21+,22+
Yi Zoe,USA,38,36.37,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,20,22+
EGLI Liv,SUI,39,37.86,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,18,22+
GOH SIHUI Natalie,SGP,40,40.39,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,21+,21+
LEE Hung Ying,TPE,41,40.56,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,22+,21
SHOLEHA TRIANA PUTRI Mar''atus,INA,42,41.97,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,20+,21+
NUR AZIZA Taqiyya,INA,43,44.49,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,18,21+
PERRY Roxy,AUS,43,44.49,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,18,21+
PIDGEON Cedar,CAN,43,44.49,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,18,21+
SCOTT Emily,AUS,46,44.55,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,20+,19+
KOH SIOK HENG Lynnette,SGP,47,44.72,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,17+,22
TUNYAVANICH Puntarika,THA,48,46.64,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,17+,21+
JANNAH Nur Diatul,INA,49,47.22,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,18,19+
WONG Hei Kiu Heidi,HKG,50,48.17,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,18,17+
ZAHRA Najiha,INA,51,49.5,IFSC World Cup Bali 2025,1407,2025,"Bali, INA",Lead,Women,Qualification,2025-05-02,/api/v1/category_rounds/9388/results,/api/v1/events/1407/result/5,17+,19+
