name,date,elo,year,competed,record_type
De Las Salas Leonel,2007-05-01,1500.0,2007,False,competition
De Las Salas Leonel,2007-07-11,1509.2135623364397,2007,True,competition
De Las Salas Leonel,2007-07-21,1515.4737544246818,2007,True,competition
De Las Salas Leonel,2007-09-17,1524.4238253057024,2007,True,competition
De Las Salas Leonel,2007-09-28,1529.4683022231047,2007,True,competition
De Las Salas Leonel,2007-12-31,1521.108566357964,2007,True,year_end
De Las Salas Leonel,2008-04-27,1543.6042768049292,2008,True,competition
De Las Salas Leonel,2008-07-12,1545.3960428003566,2008,True,competition
De Las Salas Leonel,2008-07-19,1542.800035629653,2008,True,competition
De Las Salas Leonel,2008-09-26,1563.2519356028358,2008,True,competition
De Las Salas Leonel,2008-10-31,1562.891433530583,2008,True,competition
De Las Salas Leonel,2008-12-31,1562.891433530583,2008,True,year_end
Escobar Manuel,2007-05-01,1500.0,2007,False,competition
Escobar Manuel,2007-07-11,1536.8665239426423,2007,True,competition
Escobar Manuel,2007-07-21,1551.1254022774278,2007,True,competition
Escobar Manuel,2007-09-17,1575.9056696965806,2007,True,competition
Escobar Manuel,2007-09-28,1590.4749780317472,2007,True,competition
Escobar Manuel,2007-12-31,1576.359056593773,2007,True,year_end
Escobar Manuel,2008-04-27,1612.2193207369148,2008,True,competition
Escobar Manuel,2008-07-12,1596.434235574416,2008,True,competition
Escobar Manuel,2008-07-19,1604.7356654074604,2008,True,competition
Escobar Manuel,2008-09-26,1612.2919605703833,2008,True,competition
Escobar Manuel,2008-10-31,1629.6266127978752,2008,True,competition
Escobar Manuel,2008-12-31,1618.3937024557188,2008,True,year_end
Kosterin Alexander,2007-05-01,1500.0,2007,False,competition
Kosterin Alexander,2007-07-11,1525.1935767416878,2007,True,competition
Kosterin Alexander,2007-07-21,1546.8037818378025,2007,True,competition
Kosterin Alexander,2007-08-11,1565.6357040904043,2007,True,competition
Kosterin Alexander,2007-09-17,1581.5312123171216,2007,True,competition
Kosterin Alexander,2007-09-28,1602.7120309477916,2007,True,competition
Kosterin Alexander,2007-12-31,1591.4009744642733,2007,True,year_end
Kosterin Alexander,2008-04-27,1596.205610029148,2008,True,competition
Kosterin Alexander,2008-07-12,1606.0562779671861,2008,True,competition
Kosterin Alexander,2008-07-19,1604.0012632253035,2008,True,competition
Kosterin Alexander,2008-10-31,1621.2398179760892,2008,True,competition
Kosterin Alexander,2008-12-31,1616.1960570596284,2008,True,year_end
Osipov Maksym,2007-05-01,1500.0,2007,False,competition
Osipov Maksym,2007-07-11,1509.838856418397,2007,True,competition
Osipov Maksym,2007-07-21,1501.2615682216335,2007,True,competition
Osipov Maksym,2007-12-31,1512.6532346857612,2007,True,year_end
Osipov Maksym,2008-04-27,1518.918242984629,2008,True,competition
Osipov Maksym,2008-06-27,1507.0897070938438,2008,True,competition
Osipov Maksym,2008-07-12,1533.6400134534622,2008,True,competition
Osipov Maksym,2008-07-19,1547.841433077119,2008,True,competition
Osipov Maksym,2008-09-26,1561.2056966843402,2008,True,competition
Osipov Maksym,2008-10-31,1563.1111490046965,2008,True,competition
Osipov Maksym,2008-12-31,1563.1111490046965,2008,True,year_end
Peshekhonov Alexander,2007-05-01,1500.0,2007,False,competition
