name,event,year,date,discipline,gender,round,rank,elo_before,elo_after,elo_change,competed
AVEZOU Zélia,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Qualification,6.0,1511.934404692951,1524.1243687854767,12.189964092525802,True
SANDERS Annie,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Qualification,9.0,1541.705622556847,1550.9079119379983,9.202289381151436,True
NAKAMURA Mao,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Qualification,11.0,1547.1013615165655,1554.7653248446175,7.66396332805206,True
MORONI Camilla,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Qualification,12.0,1537.0255002015836,1544.1843722409126,7.1588720393289895,True
CALLIET Agathe,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Qualification,19.0,1516.398648116764,1520.3206517445956,3.922003627831557,True
AVEZOU Zélia,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Semi-final,1.0,1524.1243687854767,1540.1524163893816,16.028047603904845,True
NAKAMURA Mao,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Semi-final,2.0,1554.7653248446175,1567.9713671723828,13.206042327765209,True
SANDERS Annie,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Semi-final,3.0,1550.9079119379983,1562.9324913905834,12.024579452585247,True
MEIGNAN Naïlé,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Semi-final,4.0,1553.7405308502402,1564.2631615328196,10.522630682579456,True
BERTONE Oriane,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Semi-final,7.0,1586.3735246772435,1591.2460323444875,4.8725076672439025,True
NONAKA Miho,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Semi-final,8.0,1533.5826477034118,1539.571028373594,5.988380670182005,True
MORONI Camilla,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Semi-final,11.0,1544.1843722409126,1545.5259822104845,1.3416099695718393,True
CALLIET Agathe,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Semi-final,12.0,1520.3206517445956,1521.413829190964,1.093177446368284,True
SEKIKAWA Melody,IFSC World Cup Salt Lake City 2025,2025,2025-05-23,Boulder,Women,Semi-final,13.0,1557.2292589235258,1555.1720900882015,-2.057168835324265,True
SANDERS Annie,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Qualification,1.0,1569.5410092045652,1582.338525648169,12.7975164436039,True
BERTONE Oriane,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Qualification,3.0,1591.8462457878632,1602.632676736618,10.786430948754663,True
MCNEICE Erin,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Qualification,3.0,1527.398096390404,1541.1063841092719,13.708287718868036,True
SEKIKAWA Melody,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Qualification,7.0,1555.1720900882015,1566.1744417919124,11.002351703711001,True
MORONI Camilla,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Qualification,12.0,1545.5259822104845,1555.1355145340538,9.609532323569201,True
NONAKA Miho,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Qualification,16.0,1533.7201654664664,1542.2357733733356,8.515607906869372,True
CALLIET Agathe,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Qualification,17.0,1521.413829190964,1529.8808699271362,8.467040736172338,True
NAKAMURA Mao,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Qualification,21.0,1583.2773473357256,1586.8675194242437,3.590172088518079,True
BERTONE Oriane,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Semi-final,1.0,1602.632676736618,1615.1941911344643,12.561514397846496,True
CALLIET Agathe,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Semi-final,2.0,1529.8808699271362,1544.549758480233,14.668888553096872,True
SEKIKAWA Melody,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Semi-final,3.0,1566.1744417919124,1577.8151882713207,11.640746479408344,True
MCNEICE Erin,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Semi-final,4.0,1541.1063841092719,1552.6243184606815,11.51793435140953,True
NONAKA Miho,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Semi-final,9.0,1542.2357733733356,1547.1268158718874,4.891042498551764,True
SANDERS Annie,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Semi-final,12.0,1582.338525648169,1581.3584384292396,-0.9800872189294975,True
MORONI Camilla,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Semi-final,16.0,1555.1355145340538,1550.101194934669,-5.034319599384814,True
NAKAMURA Mao,IFSC World Cup Prague 2025,2025,2025-06-06,Boulder,Women,Semi-final,19.0,1586.8675194242437,1576.311157472776,-10.556361951467816,True
MCNEICE Erin,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Final,1.0,1576.1265067319052,1592.106124693446,15.979617961540766,True
SANDERS Annie,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Final,2.0,1599.0122775594405,1609.3258526083528,10.313575048912272,True
NONAKA Miho,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Final,3.0,1574.4961390970057,1581.5908636287427,7.094724531737066,True
AVEZOU Zélia,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Final,4.0,1573.4828973422523,1576.1059930168656,2.6230956746132343,True
NAKAMURA Mao,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Final,5.0,1590.6549134917464,1587.82330489354,-2.8316085982064974,True
SEKIKAWA Melody,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Final,8.0,1593.6201607308617,1576.8026674730067,-16.817493257854952,True
SANDERS Annie,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Qualification,1.0,1581.3584384292396,1593.7223208669684,12.36388243772869,True
CALLIET Agathe,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Qualification,1.0,1544.549758480233,1558.5874345259285,14.037676045695408,True
BERTONE Oriane,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Qualification,3.0,1615.1941911344643,1624.4355599841915,9.241368849727198,True
NONAKA Miho,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Qualification,3.0,1547.1268158718874,1559.39034762858,12.2635317566926,True
MORONI Camilla,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Qualification,3.0,1550.101194934669,1562.236965505372,12.13577057070298,True
MCNEICE Erin,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Qualification,9.0,1552.6243184606815,1562.5308584054042,9.906539944722605,True
AVEZOU Zélia,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Qualification,11.0,1552.4456740246908,1561.187610698683,8.741936673992207,True
SEKIKAWA Melody,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Qualification,14.0,1577.8151882713207,1584.4679171192706,6.65272884794984,True
NAKAMURA Mao,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Qualification,17.0,1576.311157472776,1581.3760437111162,5.064886238340225,True
NONAKA Miho,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Semi-final,1.0,1559.39034762858,1574.4961390970057,15.105791468425636,True
MCNEICE Erin,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Semi-final,2.0,1562.5308584054042,1576.1265067319052,13.595648326500987,True
AVEZOU Zélia,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Semi-final,3.0,1561.187610698683,1573.4828973422523,12.295286643569083,True
NAKAMURA Mao,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Semi-final,4.0,1581.3760437111162,1590.6549134917464,9.278869780630187,True
SEKIKAWA Melody,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Semi-final,4.0,1584.4679171192706,1593.6201607308617,9.15224361159109,True
SANDERS Annie,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Semi-final,6.0,1593.7223208669684,1599.0122775594405,5.289956692472121,True
BERTONE Oriane,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Semi-final,10.0,1624.4355599841915,1624.1619142325499,-0.27364575164157745,True
MORONI Camilla,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Semi-final,12.0,1562.236965505372,1562.0796413863566,-0.1573241190154645,True
CALLIET Agathe,IFSC World Cup Bern 2025,2025,2025-06-13,Boulder,Women,Semi-final,14.0,1558.5874345259285,1555.82077860478,-2.7666559211485544,True
BERTONE Oriane,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Final,2.0,1636.1974469457084,1644.9894731814795,8.792026235771205,True
MORONI Camilla,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Final,4.0,1582.4387867552296,1584.9808764223806,2.5420896671509365,True
NAKAMURA Mao,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Final,5.0,1608.0092396595462,1604.667328315447,-3.34191134409905,True
SANDERS Annie,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Final,6.0,1633.0890834064735,1623.8607026036152,-9.228380802858299,True
SEKIKAWA Melody,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Final,7.0,1590.0829906868682,1578.4478844751281,-11.635106211740128,True
SANDERS Annie,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Qualification,1.0,1609.3258526083528,1620.5262837846392,11.200431176286468,True
NAKAMURA Mao,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Qualification,1.0,1587.82330489354,1599.959701321047,12.13639642750714,True
MCNEICE Erin,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Qualification,3.0,1592.106124693446,1603.2620970484968,11.155972355050938,True
MORONI Camilla,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Qualification,3.0,1562.0796413863566,1574.5759686338993,12.496327247542657,True
BERTONE Oriane,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Qualification,7.0,1624.1619142325499,1632.3808739634478,8.21895973089801,True
AVEZOU Zélia,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Qualification,9.0,1576.1059930168656,1585.6084256778288,9.502432660963315,True
SEKIKAWA Melody,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Qualification,11.0,1576.8026674730067,1585.492868991056,8.690201518049145,True
CALLIET Agathe,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Qualification,13.0,1555.82077860478,1564.6592433636513,8.838464758871481,True
NONAKA Miho,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Qualification,23.0,1581.5908636287427,1585.3252386220506,3.7343749933078776,True
SANDERS Annie,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Semi-final,1.0,1620.5262837846392,1633.0890834064735,12.562799621834259,True
NAKAMURA Mao,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Semi-final,5.0,1599.959701321047,1608.0092396595462,8.04953833849914,True
MORONI Camilla,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Semi-final,6.0,1574.5759686338993,1582.4387867552296,7.862818121330201,True
BERTONE Oriane,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Semi-final,7.0,1632.3808739634478,1636.1974469457084,3.8165729822606425,True
SEKIKAWA Melody,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Semi-final,8.0,1585.492868991056,1590.0829906868682,4.590121695812325,True
AVEZOU Zélia,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Semi-final,9.0,1585.6084256778288,1588.8110155073898,3.2025898295610857,True
CALLIET Agathe,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Semi-final,11.0,1564.6592433636513,1565.39273520056,0.7334918369089103,True
NONAKA Miho,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Semi-final,13.0,1585.3252386220506,1581.6081469975604,-3.7170916244901164,True
MCNEICE Erin,IFSC World Cup Innsbruck 2025,2025,2025-06-25,Boulder,Women,Semi-final,16.0,1603.2620970484968,1595.2085817570987,-8.053515291398057,True
