name,date,elo,year,competed,record_type
AKHTAR Dayan,2025-04-18,1500.0,2025,False,competition
AKHTAR Dayan,2025-05-23,1528.3265649138473,2025,True,competition
AKHTAR Dayan,2025-06-06,1533.5379583588115,2025,True,competition
AKHTAR Dayan,2025-06-13,1542.0634311009187,2025,True,competition
AKHTAR Dayan,2025-06-25,1554.9533266079702,2025,True,competition
AKHTAR Dayan,2025-12-31,1554.243165682838,2025,True,year_end
AMAGASA Sohta,2025-04-18,1500.0,2025,False,competition
AMAGASA Sohta,2025-05-16,1538.1560211416727,2025,True,competition
AMAGASA Sohta,2025-05-23,1571.2599062821555,2025,True,competition
AMAGASA Sohta,2025-06-06,1592.219565636192,2025,True,competition
AMAGASA Sohta,2025-06-13,1602.6252614316552,2025,True,competition
AMAGASA Sohta,2025-06-25,1608.4730456521265,2025,True,competition
AMAGASA Sohta,2025-12-31,1621.0933600933622,2025,True,year_end
ANRAKU Sorato,2025-04-18,1500.0,2025,False,competition
ANRAKU Sorato,2025-05-16,1587.818008751418,2025,True,competition
ANRAKU Sorato,2025-05-23,1624.6965700041494,2025,True,competition
ANRAKU Sorato,2025-06-06,1651.9023920951952,2025,True,competition
ANRAKU Sorato,2025-06-13,1672.8005369871328,2025,True,competition
ANRAKU Sorato,2025-06-25,1698.261232369547,2025,True,competition
ANRAKU Sorato,2025-12-31,1691.5815717165117,2025,True,year_end
LEE Dohyun,2025-04-18,1500.0,2025,False,competition
LEE Dohyun,2025-05-23,1569.6160879061724,2025,True,competition
LEE Dohyun,2025-06-06,1579.7727257269096,2025,True,competition
LEE Dohyun,2025-06-13,1606.8414710589057,2025,True,competition
LEE Dohyun,2025-06-25,1625.8227870394799,2025,True,competition
LEE Dohyun,2025-12-31,1629.6520784684944,2025,True,year_end
NARASAKI Meichi,2025-04-18,1500.0,2025,False,competition
NARASAKI Meichi,2025-05-16,1536.6958059425742,2025,True,competition
NARASAKI Meichi,2025-05-23,1558.9058667045908,2025,True,competition
NARASAKI Meichi,2025-06-25,1571.7548025771277,2025,True,competition
NARASAKI Meichi,2025-12-31,1568.8594156945956,2025,True,year_end
NARASAKI Tomoa,2025-04-18,1500.0,2025,False,competition
NARASAKI Tomoa,2025-05-16,1553.3986851296297,2025,True,competition
NARASAKI Tomoa,2025-05-23,1557.130687856091,2025,True,competition
NARASAKI Tomoa,2025-06-06,1558.235602822275,2025,True,competition
NARASAKI Tomoa,2025-06-13,1567.9833983151166,2025,True,competition
NARASAKI Tomoa,2025-12-31,1566.82216407863,2025,True,year_end
PAN Yufei,2025-04-18,1500.0,2025,False,competition
PAN Yufei,2025-06-06,1526.0954478439808,2025,True,competition
PAN Yufei,2025-06-13,1565.6102608109697,2025,True,competition
PAN Yufei,2025-06-25,1578.1632839061,2025,True,competition
PAN Yufei,2025-12-31,1570.0660884198905,2025,True,year_end
PEHARC Anze,2025-04-18,1500.0,2025,False,competition
PEHARC Anze,2025-05-16,1523.18438514357,2025,True,competition
PEHARC Anze,2025-05-23,1535.0473574185849,2025,True,competition
PEHARC Anze,2025-06-06,1532.8290888333868,2025,True,competition
PEHARC Anze,2025-06-13,1545.1816149166339,2025,True,competition
PEHARC Anze,2025-06-25,1549.8160958697572,2025,True,competition
PEHARC Anze,2025-12-31,1554.882942057673,2025,True,year_end
SCHALCK Mejdi,2025-04-18,1500.0,2025,False,competition
SCHALCK Mejdi,2025-05-16,1552.6797014228057,2025,True,competition
SCHALCK Mejdi,2025-05-23,1565.4183021774063,2025,True,competition
SCHALCK Mejdi,2025-06-06,1605.0696133728086,2025,True,competition
SCHALCK Mejdi,2025-06-13,1628.7048592585586,2025,True,competition
SCHALCK Mejdi,2025-06-25,1635.2506886801896,2025,True,competition
SCHALCK Mejdi,2025-12-31,1644.4268937437546,2025,True,year_end
VAN DUYSEN Hannes,2025-04-18,1500.0,2025,False,competition
VAN DUYSEN Hannes,2025-05-16,1504.8770442647724,2025,True,competition
VAN DUYSEN Hannes,2025-05-23,1515.722992194205,2025,True,competition
VAN DUYSEN Hannes,2025-06-06,1528.856731133149,2025,True,competition
VAN DUYSEN Hannes,2025-06-13,1555.098821925363,2025,True,competition
VAN DUYSEN Hannes,2025-06-25,1581.283191775234,2025,True,competition
VAN DUYSEN Hannes,2025-12-31,1573.1649033174024,2025,True,year_end
