name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Posch Jan-Luca,AUT,1.0,5T5z 12 5,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,2,1,6,1,1,1,1,1,2,1
AMAGASA Sohta,JPN,1.0,5T5z 11 7,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,2,2,2,1,2,1,3,2,2,1
ANRAKU Sorato,JPN,3.0,5T5z 13 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,2,2,3,1,1,1,3,1,4,1
Duffy Colin,USA,3.0,4T5z 4 8,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,X,4,1,1,1,1,1,1,1,1
Flohé Yannick,GER,5.0,4T5z 5 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,X,1,1,1,1,1,2,2
Schubert Jakob,AUT,5.0,4T5z 5 7,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,1,1,1,1,X,2,2,2
NARASAKI Tomoa,JPN,7.0,4T5z 8 9,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,5,5,X,1,1,1,1,1,1,1
NARASAKI Meichi,JPN,7.0,4T5z 6 5,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,1,1,1,1,3,1,X,1
ROBERTS Toby,GBR,9.0,4T5z 10 14,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,3,3,X,5,1,1,1,1,5,4
CORNU Manuel,FRA,9.0,4T5z 8 8,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,1,1,2,1,4,1,X,4
Ogata Yoshiyuki,JPN,11.0,4T5z 10 14,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,X,7,1,1,1,1,4,1,4,4
KIROV Slav,BUL,11.0,3T5z 3 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,X,2,1,1,1,1,X,1
VARGAS Benjamin,CHI,13.0,3T5z 6 10,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,X,3,X,2,2,2,3,2
Lemagner Thomas,FRA,13.0,4T5z 11 8,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,6,4,1,1,1,1,3,1,X,1
Baudrand Oscar,CAN,15.0,4T5z 11 9,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,4,1,1,1,1,1,X,1,5,5
Romšak Timotej,SLO,15.0,3T5z 7 7,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,X,1,3,1,X,1,3,3
AKHTAR Dayan,GBR,17.0,3T5z 8 12,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,X,3,X,2,3,2,4,4,1,1
Hanna Benjamin,USA,17.0,4T4z 5 4,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,1,1,1,1,2,1,X,X
RUSEV Nikolay,BUL,19.0,3T5z 12 12,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,9,7,X,2,X,1,2,1,1,1
INOUE Yuji,JPN,19.0,3T5z 7 12,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,4,4,1,1,2,2,X,1,X,4
Harrison Campbell,AUS,21.0,3T5z 8 9,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,4,2,X,1,2,2,2,1,X,3
Parks Dylan,AUS,21.0,3T5z 13 11,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,6,1,X,4,X,1,3,3,4,2
YAMADA Kodai,JPN,23.0,3T4z 5 4,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,2,1,X,1,2,1,X,X
SAKAMOTO Taiga,JPN,23.0,3T5z 13 13,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,8,5,3,2,2,1,X,2,X,3
Vezonik Gregor,SLO,25.0,3T4z 3 4,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,1,1,1,1,X,1,X,X
Bloem Thorben Perry,GER,25.0,3T4z 6 5,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,2,2,X,X,X,1,2,1,2,1
Kleesattel Max,GER,27.0,3T4z 5 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,1,1,1,1,3,3,X,1,X,X
RICHARD Samuel,FRA,27.0,3T4z 7 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,2,2,X,X,1,1,4,2,X,1
Countryman Dillon,USA,29.0,3T4z 9 9,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,X,3,3,2,3,2,3,2,X,X
YOSHIDA Satone,JPN,29.0,3T4z 5 7,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,2,2,2,1,1,1,X,3,X,X
McNamee Guy,CAN,31.0,3T4z 5 8,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Qualification,2024-05-03,/api/v1/category_rounds/8967/results,/api/v1/events/1355/result/3,3,1,1,1,1,1,X,5,X,X
