name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
FAN Chih-En,TPE,35,32.31,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,33+,25
RAPA Darius,ROU,36,33.85,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,30,29
HU Junzhe,CHN,37,35.1,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,33,24+
AUEAREECHIT Auswin,THA,38,35.36,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,29+,27+
Sato Nathan,USA,39,36.38,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,30,25+
HAN Sanghyeon,KOR,40,38.11,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,32,21+
DINGER Max,GER,41,39.45,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,30+,21+
CHAN Cheung-Chi Shoji,HKG,42,40.92,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,28+,24+
KE Qun Tao,MAS,43,44.67,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,29,16
PARKS Dylan,AUS,44,45.0,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,26,16+
LOK Wan Tong,MAC,45,45.19,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,25,19+
CHOU Tzu-Yu,TPE,46,46.17,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,28+,15+
VERMA Aman,IND,47,46.23,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,25,16+
CHOTIKKRAI Poksakon,THA,48,46.96,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,19,16+
ALHADDAD Taher,KSA,49,48.2,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,25+,14+
MAIKOTOV Azat,KAZ,50,48.98,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,18+,16
DAQNAH Nidhal,KSA,51,50.5,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,18+,14+
SOFOKLEOUS Christos,CYP,52,52.25,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,15,10
MANDAKHBAYAR Chuluunbaatar,MGL,53,52.75,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,13+,10
LACTAOEN Allen,GUM,54,54.25,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,12,8
AU Stanley,GUM,55,54.75,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,8,8
