name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
HOMMA Taisei,JPN,1,1.22,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,TOP,TOP
OMATA Shion,JPN,2,1.94,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,TOP,38+
YOSHIDA Satone,JPN,3,3.71,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,35+,38+
Placci Giovanni,ITA,4,6.18,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,35,35+
MURASHITA Zento,JPN,5,6.2,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,35+,35
UTELLI Jonas,SUI,6,7.95,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,35+,34
VANCRAEYNEST Ties,BEL,7,9.72,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,36,29+
GHISOLFI Stefano,ITA,8,10.91,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,35,33+
SCHENK Filip,ITA,9,11.22,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,32,35+
YURIKUSA Ao,JPN,10,11.61,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,35+,30+
KWON Kibeom,KOR,11,11.94,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Qualification,2024-07-17,/api/v1/category_rounds/8522/results,/api/v1/events/1358/result/1,33+,34+
