name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
KEREM Ayala,ISR,1.0,5T5z 6 5,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,1,1,1,1,2,1,1,1,1,1
MEIGNAN Naïlé,FRA,1.0,5T5z 5 5,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,1,1,1,1,1,1,1,1,1,1
APEL Anna Maria,GER,1.0,5T5z 5 5,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,1,1,1,1,1,1,1,1,1,1
BERTONE Oriane,FRA,4.0,5T5z 7 5,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,1,1,2,1,1,1,1,1,2,1
GARNBRET Janja,SLO,5.0,5T5z 6 5,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,1,1,2,1,1,1,1,1,1,1
Sanders Anastasia,USA,5.0,5T5z 11 7,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,4,3,1,1,3,1,1,1,2,1
DEBEVEC Katja,SLO,7.0,5T5z 6 6,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,1,1,1,1,1,1,1,1,2,2
CALLIET Agathe,FRA,7.0,4T5z 8 7,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,2,1,1,1,X,1,2,2,3,2
Mackenzie Oceania,AUS,9.0,4T5z 9 6,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,4,1,1,1,3,1,1,1,X,2
NAKAMURA Mao,JPN,9.0,5T5z 7 6,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,1,1,2,2,1,1,1,1,2,1
MORI Ai,JPN,11.0,4T5z 13 12,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,8,8,1,1,X,1,1,1,3,1
BUCKLEY Jennifer Eucharia,SLO,11.0,4T5z 5 11,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,1,1,1,1,1,1,2,2,X,6
STERRER Franziska,AUT,13.0,4T5z 6 7,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Qualification,2024-06-26,/api/v1/category_rounds/8517/results,/api/v1/events/1356/result/7,1,1,1,1,3,3,1,1,X,1
