name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
OMATA Shion,JPN,1,TOP,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,TOP
YOSHIDA Satone,JPN,2,TOP,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,TOP
MURASHITA Zento,JPN,3,TOP,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,TOP
TANAKA Shuta,JPN,4,48+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,48+
BERTONE Max,FRA,5,47,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,47
ISHIZU Mototaka,JPN,6,46+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,46+
IMAIZUMI Yuta,JPN,7,45+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,45+
HALENKE Sebastian,GER,8,45,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,45
OGATA Yoshiyuki,JPN,9,45,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,45
GHISOLFI Stefano,ITA,10,43,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,43
KWON Kibeom,KOR,11,43,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,43
Placci Giovanni,ITA,12,42+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,42+
YURIKUSA Ao,JPN,13,42+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,42+
HANKE Christoph,GER,14,40+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,40+
MARTIN Philipp,GER,15,40+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,40+
HOMMA Taisei,JPN,16,39,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,39
SCHENK Filip,ITA,17,38,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,38
SHEMLA Yuval,ISR,18,38,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,38
RAMADHAN Raviandi,INA,19,36+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,36+
UTELLI Jonas,SUI,20,35+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,35+
RAMADHAN Ravianto,INA,21,34+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,34+
GRÜNENFELDER Nino,SUI,22,34,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,34
VANCRAEYNEST Ties,BEL,23,31+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,31+
TOMATIS Giorgio,ITA,24,31+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,31+
POLES Jordi,FRA,25,31,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,31
SCHERZ Stefan,AUT,26,27+,IFSC World Cup Briançon 2024,1358,2024,Briancon,Lead,Men,Semi-final,2024-07-17,/api/v1/category_rounds/9137/results,/api/v1/events/1358/result/1,27+
