name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
ANRAKU Sorato,JPN,1.0,5T5z 6 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,1,1,2,2,1,1,1,1
Roberts Toby,GBR,1.0,4T5z 4 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,1,1,X,2,1,1,1,1
NARASAKI Tomoa,JPN,3.0,4T5z 6 7,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,2,1,X,2,1,1,2,2
KAYOTANI Ritsu,JPN,3.0,5T5z 11 10,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,2,2,2,2,1,1,5,4
Van Duysen Hannes,BEL,5.0,4T5z 5 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,1,1,1,1,X,1,2,2
YOSHIDA Satone,JPN,5.0,4T4z 7 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,2,2,X,X,1,1,3,2
NARASAKI Meichi,JPN,7.0,4T5z 7 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,3,1,2,2,X,1,1,1
Avezou Sam,FRA,7.0,3T5z 4 8,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,2,2,X,3,X,1,1,1
Duffy Colin,USA,9.0,4T5z 7 11,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,2,2,1,1,X,4,3,3
Uznik Nicolai,AUT,9.0,3T5z 10 12,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,4,4,X,1,X,1,5,5
CHON Jongwon,KOR,11.0,3T4z 7 8,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,3,1,3,3,X,X,1,1,X,3
Peharc Anze,SLO,11.0,4T5z 8 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,2,2,4,1,X,1,1,1
Schubert Jakob,AUT,13.0,2T5z 3 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,2,2,X,1,X,1,X,1
Levin Ram,ISR,13.0,4T5z 9 9,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,5,4,1,1,1,1,X,1,2,2
LEE Dohyun,KOR,15.0,2T5z 3 8,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Qualification,2024-04-08,/api/v1/category_rounds/8508/results,/api/v1/events/1353/result/3,1,1,X,1,X,3,X,1,2,2
