name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Avezou Sam,FRA,11,9.08,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,42+,33
KWON Kibeom,KOR,12,12.49,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,39+,32+
Bertone Max,FRA,13,12.55,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,36,35+
HIGUCHI Masahiro,JPN,14,13.49,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,38+,32+
Grünenfelder Nino,SUI,15,16.43,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,36+,27+
Tanaka Shuta,JPN,16,18.17,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,39+,21+
IMAIZUMI Yuta,JPN,17,18.33,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,37+,24
Flohé Yannick,GER,18,18.73,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,36+,24+
Schalck Mejdi,FRA,19,19.44,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,36,26
Schenk Filip,ITA,20,20.31,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,38,21+
Marchaland Jules,FRA,21,21.63,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,35+,24+
Stranik Martin,CZE,22,21.87,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,31,26+
Ogata Yoshiyuki,JPN,23,23.49,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,35+,22
Vancraeynest Ties,BEL,24,24.03,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,36,21+
Fulkerson Ross,USA,25,25.26,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,31,23
Tomatis Giorgio,ITA,26,25.69,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,35+,21+
Halenke Sebastian,GER,27,26.74,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,32,21+
Puman Hannes,SWE,28,27.33,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,36+,19+
Peinado Franganillo Guillermo,ESP,29,28.24,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,31,21+
Potocar Luka,SLO,30,30.67,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,10+,26+
Dinger Max,GER,31,31.24,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,29,21+
Foroughian Radin,IRI,32,33.47,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,31+,19+
Colombo Davide Marco,ITA,33,34.19,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,24+,21+
Mader Felix,AUT,34,35.41,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,28,20
Preskar Milan,SLO,35,35.87,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,30+,19+
Ho Foganholo Felipe ,BRA,36,36.73,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,30,19+
Stipek Jan,CZE,36,36.73,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,30,19+
Sato Nathan,USA,38,36.88,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,24+,20+
Bergant Martin,SLO,39,39.19,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,28+,19+
Potucek Simon,CZE,40,40.23,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,27+,19+
ISHIZU Mototaka,JPN,41,42.0,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,24+,19+
Jurekovic Gorazd,SLO,41,42.0,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,24+,19+
Soin Dylan,AUS,41,42.0,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,24+,19+
Crep Lovro,SLO,41,42.0,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,24+,19+
Hanke Christoph,GER,45,43.44,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,29+,7+
HU JUNZHE,CHN,46,43.58,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,29,10+
Flick Dimitri,SUI,47,44.86,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,22+,19+
KAĞANOĞLU MUHAMMED OĞUZ,TUR,47,44.86,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,22+,19+
Hofherr Johannes,AUT,49,45.55,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,19+,19+
Jerman Luka,SLO,50,46.23,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,19,19+
Mokrolusky Lukas,CZE,50,46.23,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,19,19+
YAO JINWEI,CHN,52,47.96,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,23+,18+
Choi Seungchan,KOR,53,51.76,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,23,7
Moreno Montoya Jair Octavio,MEX,54,52.24,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,18,15+
Garakani Mohammad,IRI,55,52.74,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,16,15+
DUMAN EGE,TUR,56,54.24,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,15,10+
Golob Samo,SLO,57,55.75,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,12+,7+
Iasi Hanada Rodrigo,BRA,58,58.0,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Men,Qualification,2024-09-06,/api/v1/category_rounds/8526/results,/api/v1/events/1359/result/1,0,
