name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
SCHUBERT Jakob,AUT,1,45,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Lead,Men,Final,2024-06-26,/api/v1/category_rounds/9089/results,/api/v1/events/1356/result/1,45
MEGOS Alexander,GER,2,42+,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Lead,Men,Final,2024-06-26,/api/v1/category_rounds/9089/results,/api/v1/events/1356/result/1,42+
ROBERTS Toby,GBR,3,41+,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Lead,Men,Final,2024-06-26,/api/v1/category_rounds/9089/results,/api/v1/events/1356/result/1,41+
Duffy Colin,USA,4,40+,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Lead,Men,Final,2024-06-26,/api/v1/category_rounds/9089/results,/api/v1/events/1356/result/1,40+
TANAKA Shuta,JPN,5,34+,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Lead,Men,Final,2024-06-26,/api/v1/category_rounds/9089/results,/api/v1/events/1356/result/1,34+
HOMMA Taisei,JPN,6,29,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Lead,Men,Final,2024-06-26,/api/v1/category_rounds/9089/results,/api/v1/events/1356/result/1,29
UTELLI Jonas,SUI,7,29,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Lead,Men,Final,2024-06-26,/api/v1/category_rounds/9089/results,/api/v1/events/1356/result/1,29
NARASAKI Tomoa,JPN,8,28+,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Lead,Men,Final,2024-06-26,/api/v1/category_rounds/9089/results,/api/v1/events/1356/result/1,28+
