name,date,elo,year,competed,record_type
ABDI MUHAMMAD FERZA FERNADA,2022-06-30,1500.0,2022,False,competition
ABDI MUHAMMAD FERZA FERNADA,2022-07-08,1477.4576691387667,2022,True,competition
ABDI MUHAMMAD FERZA FERNADA,2022-07-22,1465.3414888179495,2022,True,competition
ABDI MUHAMMAD FERZA FERNADA,2022-09-24,1458.5991878971292,2022,True,competition
ABDI MUHAMMAD FERZA FERNADA,2022-12-31,1458.5991878971292,2022,True,year_end
ABDI MUHAMMAD FERZA FERNADA,2023-08-01,1458.0755775963844,2023,True,competition
ABDI MUHAMMAD FERZA FERNADA,2023-12-31,1458.0755775963844,2023,True,year_end
ALHADDAD Taher,2024-10-02,1500.0,2024,False,competition
ALHADDAD Taher,2024-12-31,1488.9468442338,2024,True,year_end
ALHADDAD Taher,2025-04-25,1474.985069741458,2025,True,competition
ALHADDAD Taher,2025-12-31,1474.985069741458,2025,True,year_end
ALTEMÖLLER Finn,2025-07-11,1500.0,2025,False,competition
ALTEMÖLLER Finn,2025-12-31,1494.4579505515514,2025,True,year_end
AMAGASA Sohta,2021-07-12,1500.0,2021,False,competition
AMAGASA Sohta,2021-12-31,1516.1580768008857,2021,True,year_end
ANRAKU Sorato,2023-06-14,1500.0,2023,False,competition
ANRAKU Sorato,2023-06-30,1574.4941164862864,2023,True,competition
ANRAKU Sorato,2023-07-07,1614.686047525771,2023,True,competition
ANRAKU Sorato,2023-07-14,1656.7608357101103,2023,True,competition
ANRAKU Sorato,2023-08-01,1691.867685084947,2023,True,competition
ANRAKU Sorato,2023-09-08,1730.2901680089683,2023,True,competition
ANRAKU Sorato,2023-09-22,1760.1000169569384,2023,True,competition
ANRAKU Sorato,2023-12-31,1747.8724487540048,2023,True,year_end
ANRAKU Sorato,2024-04-12,1778.305012176913,2024,True,competition
ANRAKU Sorato,2024-06-26,1783.5449511272416,2024,True,competition
ANRAKU Sorato,2024-09-06,1801.8262163935785,2024,True,competition
ANRAKU Sorato,2024-10-02,1820.116048822882,2024,True,competition
ANRAKU Sorato,2024-12-31,1812.578841459295,2024,True,year_end
ANRAKU Sorato,2025-04-25,1834.2658067125176,2025,True,competition
ANRAKU Sorato,2025-05-02,1838.6042196177348,2025,True,competition
ANRAKU Sorato,2025-06-25,1827.4633238217386,2025,True,competition
ANRAKU Sorato,2025-07-11,1840.0514123265636,2025,True,competition
ANRAKU Sorato,2025-07-18,1836.716146854323,2025,True,competition
ANRAKU Sorato,2025-12-31,1846.2623241649487,2025,True,year_end
ARCE Tomás,2025-07-11,1500.0,2025,False,competition
ARCE Tomás,2025-07-18,1471.0245861360463,2025,True,competition
ARCE Tomás,2025-12-31,1471.0245861360463,2025,True,year_end
