name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file,file_year,file_path,round,category_round_results,route_1,route_2,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small final_winner,small final_time,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,quali_time_a,quali_time_b,p1_lowzone,p2_lowzone,p3_lowzone,p4_lowzone,boulder_score,boulder_rank,lead_score,lead_rank,comp_date,comp_location,comp_discipline,comp_gender,comp_round,processed_at,scoring_era
Chemoulinkine Serguei,RUS,13.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Chabot Alexandre,FRA,14.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Vedenmeer Andrey,UKR,15.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Nourmamatov Serguei,RUS,16.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Vinokur Vadim,USA,17.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Dutray Mathieu,FRA,18.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Bychkov Dmitrii,RUS,19.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Caude David,FRA,20.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Pinier Nicolas,FRA,21.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Lebreton Olivier,FRA,22.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Scarian Riccardo,ITA,23.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Meral Julien,FRA,24.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Cehovin Urh,SLO,25.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Otegui Zubiyaga Ricardo,ESP,26.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Scully Eric,USA,27.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Finkel Christoph,GER,28.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Chabaud Clément,FRA,29.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Giupponi Luca,ITA,30.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Gottfried Jürgen,GER,31.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Gusak Igor,UKR,31.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Emprin Christian,FRA,33.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Markevych Petro,UKR,34.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Lamiche Anthony,FRA,35.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Jeandenand Damien,FRA,36.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Langris Sylvain,FRA,37.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Auclair François,FRA,38.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Daures Luc,FRA,38.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Soucek Radovah,CZE,38.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Trottmann Matthias,SUI,38.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Felgerolle Benjamin,FRA,42.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Zitnik Primoz,SLO,43.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Fouchereau Tony,FRA,44.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Paukaev Alexandr,UKR,44.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Foubert Benoît,FRA,46.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Grom Aljosa,SLO,47.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Jongeneelen Jeroen,NED,48.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Le Scour Thibault,FRA,48.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Teijsse Dennis,NED,50.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Brahimi Ahmed,FRA,51.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Fioravanti Roberto,ITA,52.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Bloch Elliot,USA,53.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Therr Serge,FRA,54.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Sadovski Eugeni,UKR,55.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Ledovskikh Alexander,UKR,56.0,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Men,1999-07-16,/api/v1/events/201/result/3,1999-07-16_Chamonix_Boulder_Men_no-round.csv,1999,Results_Expanded_API/1999/1999-07-16_Chamonix_Boulder_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-16,Chamonix,Boulder,Men,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
