name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file,file_year,file_path,round,category_round_results,route_1,route_2,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small final_winner,small final_time,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,quali_time_a,quali_time_b,p1_lowzone,p2_lowzone,p3_lowzone,p4_lowzone,boulder_score,boulder_rank,lead_score,lead_rank,comp_date,comp_location,comp_discipline,comp_gender,comp_round,processed_at,scoring_era
Iovane Luisa,ITA,11.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Stranska Barbara,CZE,11.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Valsecchi Raffaella,ITA,11.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Cufar Martina,SLO,14.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Inozemtseva Yulia,RUS,14.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Bodet Stéphanie,FRA,16.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Axon Mia,USA,17.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Choumilova Elena,RUS,18.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Go Mi-Sun,KOR,19.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Avezou Cecile,FRA,20.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Kavoussi Karin,AUT,21.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Schultz Annatina,SUI,22.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Schlemmer Tamara,GER,23.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Bereciartu Urruzola Josune,ESP,24.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Butler Felicity,GBR,24.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Arran Anne,GBR,26.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Verbeek Mirjam,NED,26.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Lukancic Metka,SLO,28.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Steindl Irene,AUT,29.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Jenkins Ruth,GBR,30.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Anthoni Kim,BEL,31.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Bibik Olga,RUS,31.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Hansen Gry,NOR,31.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Perlova Nataliya,UKR,34.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Craciun-Pantis Mihaela,ROU,35.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Hilly Margaux,FRA,36.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Ruyga Tatiana,RUS,36.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Shin Yun-Jung,KOR,36.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Piszczek Renata,POL,39.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Gray Anne,SUI,40.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Dumitrana Mariana,ROU,41.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Palosek Irena,CRO,41.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Posarlie-Croitoru Elena,ROU,41.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Vallet Catherine,FRA,41.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Wrobel Urszula,POL,45.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Aus der Au Susanne,SUI,46.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Furuta Rika,JPN,47.0,,UIAA Worldchampionchip - Genève 1995,145,1995,Genève,Lead,Women,1995-05-05,/api/v1/events/145/result/5,1995-05-05_Genève_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-05-05_Genève_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-05,Genève,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Erbesfield Robyn,USA,1.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Guyon Laurence,FRA,2.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Sansoz Liv,FRA,3.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Richer Natalie,FRA,4.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Cufar Martina,SLO,5.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Kavoussi Karin,AUT,6.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Choumilova Elena,RUS,7.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Guy Naomi,GBR,7.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Bodet Stéphanie,FRA,9.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Uhden Marietta,GER,9.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Hansen Gry,NOR,11.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Bereciartu Urruzola Josune,ESP,12.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Guillet Marie,FRA,13.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Sarkany Muriel,BEL,13.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Lukancic Metka,SLO,15.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Schlemmer Tamara,GER,15.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Creamer Lucy,GBR,17.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Hartmann Iva,SUI,18.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Kato Yasue,JPN,19.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Mimet Claire,FRA,19.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Avezou Cecile,FRA,21.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Pearsons Silvia,GBR,21.0,,UIAA Worldcup - Birmingham 1995,146,1995,Birmingham,Lead,Women,1995-11-24,/api/v1/events/146/result/5,1995-11-24_Birmingham_Lead_Women_no-round.csv,1995,Results_Expanded_API/1995/1995-11-24_Birmingham_Lead_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11-24,Birmingham,Lead,Women,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
