name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file,file_year,file_path,round,category_round_results,route_1,route_2,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small final_winner,small final_time,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,quali_time_a,quali_time_b,p1_lowzone,p2_lowzone,p3_lowzone,p4_lowzone,boulder_score,boulder_rank,lead_score,lead_rank,comp_date,comp_location,comp_discipline,comp_gender,comp_round,processed_at,scoring_era
Bucher Christoph,GER,14.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Lombard François,FRA,15.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Büchele Klaus,GER,16.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Finkel Christoph,GER,17.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Scassa Severino,ITA,18.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Giupponi Luca,ITA,19.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Thon Werner,GER,20.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Coroller Frédéric,FRA,21.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Köstermeyer Guido,GER,22.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Rieser Hannes,AUT,23.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Finne Jean Paul,BEL,24.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Jourkin Vladimir,RUS,25.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Unterrainer Günther,AUT,26.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Albrand Vincent,FRA,27.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Franklin Scott,USA,27.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Alippi Stefano,ITA,29.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Brenna Cristian,ITA,29.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Pacek Anton,SVK,29.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Grom Aljosa,SLO,32.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Ryan Tony,GBR,32.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Coffy François,FRA,34.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Chun Won-Suk,KOR,35.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Villien David,FRA,35.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Sartori Nicola,ITA,37.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Thaller Peter,AUT,37.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Briand Baptiste,FRA,39.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Gomez Txema,ESP,39.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Nicole Frédéric,SUI,39.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Rakhmetov Kairat,KAZ,39.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Englekirk Doug,USA,43.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Smith Kurt,USA,43.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Blein Serge,FRA,45.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
De Boeck Kurt,BEL,45.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Gadd Will,CAN,45.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Havlik Marek,CZE,45.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Kazbekov Serik,UKR,45.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Mejovsek Matej,SLO,45.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Mus Johan,BEL,45.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Schäffler Peter,AUT,45.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Sedlacek Tomas,CZE,45.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Fadinger Michael,AUT,54.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Fernandez Bernabe,ESP,54.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Hage Florian,GER,56.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Saetre Frank,NOR,57.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Mlynar Jaroslav,CZE,58.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Kirov Vasil,BUL,59.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Lee Hak Kil,KOR,59.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Gucek Vili,SLO,61.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Milton Scott,CAN,61.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Drumev Jivko,BUL,63.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Wiercx Evan,RSA,63.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Kathaunov Tihomir,BUL,65.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Schwaiger Josef,AUT,65.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Ene Ionel,ROU,67.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Oniga Marius,ROU,67.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Adrian Stefan,ROU,69.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
Böschenstein Stefan,SUI,69.0,,UIAA Worldcup - St. Pölten 1992,116,1992,St. Pölten,Lead,Men,1992-11-13,/api/v1/events/116/result/1,1992-11-13_St. Pölten_Lead_Men_no-round.csv,1992,Results_Expanded_API/1992/1992-11-13_St. Pölten_Lead_Men_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-13,St. Pölten,Lead,Men,no-round,2025-08-30 15:32:19.900638,Lead_UIAA_pre2007
