name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file,file_year,file_path,round,category_round_results,route_1,route_2,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small final_winner,small final_time,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,quali_time_a,quali_time_b,p1_lowzone,p2_lowzone,p3_lowzone,p4_lowzone,boulder_score,boulder_rank,lead_score,lead_rank,comp_date,comp_location,comp_discipline,comp_gender,comp_round,processed_at,scoring_era
Marchisio Stella,ITA,11.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Levet Sandrine,FRA,12.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Bibik Olga,RUS,13.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Perlova Nataliya,UKR,13.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Kotasova-Kostruhova Vera,CZE,15.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Noel Lise,FRA,16.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Ovtchinnikova Elena,USA,17.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Danion Juliette,FRA,18.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Benetti Lisa,ITA,19.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
CRUZ MONTALBAN Esther,ESP,20.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Ostapenko Olena,UKR,21.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Martin Sancho Berta,ESP,22.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Francone Alessandra,ITA,23.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Novikova Natalia,RUS,24.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Plannels Ruth,ESP,25.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Ryepko Olena,UKR,26.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Landeghem Sandr Van,FRA,27.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Guiguet Myrtille,FRA,28.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Frati Mirella,ITA,29.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Nilsson Ingela,SWE,30.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Van Der Putten Eleonora,NED,31.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Annecchini Marina,ITA,32.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Watatuki Kazumi,JPN,33.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Zakharova Olga,UKR,33.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Hirsch Judith,AUT,35.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Ferrero Laura,ITA,36.0,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-30_Bardonecchia_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-30,Bardonecchia,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Choumilova Elena,RUS,1.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Bodet Stéphanie,FRA,2.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Uhden Marietta,GER,3.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Levet Sandrine,FRA,4.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Ryepko Olena,UKR,5.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Martin Delphine,FRA,6.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Novikova Natalia,RUS,7.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Gronkiewicz-Marcisz Iwona,POL,8.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Noel Lise,FRA,9.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Bihr Isabelle,FRA,10.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Cufar Martina,SLO,11.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Kotasova-Kostruhova Vera,CZE,12.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Perlova Nataliya,UKR,13.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Minoret Chloé,FRA,14.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Anthoni Kim,BEL,15.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Gouriou Gaelle,FRA,16.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
Marchisio Stella,ITA,17.0,,UIAA Worldcup - Val d'Isere (FRA) 1999,200,1999,Val d'Isere,Boulder,Women,1999-07-10,/api/v1/events/200/result/7,1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,1999,Results_Expanded_API/1999/1999-07-10_Val d'Isere_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-10,Val d'Isere,Boulder,Women,no-round,2025-08-30 15:32:19.900638,Boulder_UIAA
